timestamp,fps,waypoint_x,waypoint_y,road_confidence,steering,throttle,state,armed
1786333307.3755991,0.42467259495821746,0.37525245547294617,0.6215861439704895,0.8907930693069307,-0.0698593372631569,0.006,NORMAL,0
1786333307.6074605,1.2267217554463095,0.3805616497993469,0.6236197352409363,0.8907270627062706,-0.10360746719193854,0.012,NORMAL,0
1786333307.7958186,2.070728343152461,0.38401538133621216,0.6222301125526428,0.8907930693069307,-0.12455408498094037,0.018000000000000002,NORMAL,0
1786333307.9522462,2.826499190804933,0.37421366572380066,0.6221986413002014,0.8908590759075906,-0.14118878666776197,0.024,NORMAL,0
1786333308.0704107,3.9088687346692517,0.37258636951446533,0.6230744123458862,0.890792409240924,-0.15276571361266209,0.03,NORMAL,0
1786333308.2019827,4.675668700734428,0.3772090971469879,0.6226586103439331,0.8906603960396039,-0.15851990263213245,0.036,NORMAL,0
1786333308.3302987,5.35671358096831,0.37629827857017517,0.6248871684074402,0.8907937293729372,-0.1677066123990125,0.03999064746368681,NORMAL,0
1786333308.4754744,5.655162067683754,0.43148887157440163,0.6239475607872009,0.890726402640264,-0.12580794468804624,0.04599064746368681,NORMAL,0
1786333308.611649,6.112176766412157,0.43461857080459587,0.6226304173469543,0.890726402640264,-0.10602321843185236,0.051990647463686805,NORMAL,0
1786333308.7757552,6.227188314148158,0.37385308742523193,0.6225116848945618,0.8908590759075906,-0.1333218921141192,0.057990647463686804,NORMAL,0
1786333308.9060435,6.374738426062292,0.37725532054901123,0.6253678202629089,0.8906597359735974,-0.14718553929329153,0.047177668202198444,NORMAL,0
1786333309.0630157,6.349441666490444,0.3766503632068634,0.6220085024833679,0.8905943894389438,-0.15948936889208398,0.03917261480764601,NORMAL,0
1786333309.1981218,6.595724404391989,0.37517666816711426,0.6231423020362854,0.890726402640264,-0.1668349586760484,0.045172614807646005,NORMAL,0
1786333309.3328233,6.746422958895728,0.3795200288295746,0.6248072385787964,0.8908590759075906,-0.1600464481058098,0.051172614807646004,NORMAL,0
1786333309.493599,6.905539387785968,0.3728557229042053,0.6228420734405518,0.828226402640264,-0.16291034441821287,0.057172614807646,NORMAL,0
1786333309.6621912,6.705994530858542,0.44801385845456776,0.6220237016677856,0.8907270627062706,-0.12995701721041117,0.06317261480764601,NORMAL,0
1786333309.8111289,6.731612593197278,0.3718070089817047,0.6222080588340759,0.8907930693069307,-0.16072811236871065,0.06917261480764601,NORMAL,0
1786333309.9701133,6.651452655737697,0.3782370090484619,0.6248219013214111,0.8908597359735974,-0.16357981453531037,0.04813076641097029,NORMAL,0
1786333310.1221035,6.7652648782651434,0.37372756004333496,0.6228715181350708,0.8909237623762375,-0.17261296287542816,0.040026234780852016,NORMAL,0
1786333310.2921805,6.545069659582974,0.3799813389778137,0.6231251955032349,0.8907930693069307,-0.1755439532307754,0.03920228971667668,NORMAL,0
1786333310.479682,6.227367976178783,0.36928197741508484,0.6222823858261108,0.8905937293729372,-0.18630896274723419,0.03915583431148972,NORMAL,1
1786333310.6302018,6.473948046263828,0.3772760033607483,0.6241094470024109,0.8907930693069307,-0.18325000361306762,0.040945275064439575,NORMAL,1
1786333310.774127,6.584080451923963,0.3773070275783539,0.622768759727478,0.8907270627062706,-0.1858717306151907,0.04694527506443957,NORMAL,1
1786333310.9186451,6.740306555243338,0.3738994002342224,0.6230679750442505,0.8909250825082508,-0.18666416917236558,0.05294527506443957,NORMAL,1
1786333311.0652974,6.604737353902176,0.38048505783081055,0.622706949710846,0.890726402640264,-0.18877784846603785,0.05894527506443957,NORMAL,1
1786333311.2078476,6.980834280882402,0.3796558380126953,0.620842695236206,0.8905283828382838,-0.19173117232672277,0.03917149455886051,NORMAL,1
1786333311.3300529,7.048356250679137,0.3773379623889923,0.6234294176101685,0.8906617161716172,-0.18696649369146365,0.045171494558860506,NORMAL,1
1786333311.4554298,7.22364480974923,0.37274301052093506,0.6213778853416443,0.890726402640264,-0.1931699903706003,0.03919233972457936,NORMAL,1
1786333311.6163983,7.132077253634028,0.37402188777923584,0.6221371293067932,0.8906597359735974,-0.18979185507627563,0.04519233972457936,NORMAL,1
1786333311.7347898,7.305653354924754,0.38062500953674316,0.6232425570487976,0.8908584158415841,-0.18900639957725024,0.03922383057198599,NORMAL,1
1786333311.8929377,7.141295714851022,0.37652838230133057,0.6243430376052856,0.8909250825082508,-0.18754940427850939,0.045223830571985986,NORMAL,1
1786333312.012729,7.398708757093082,0.37763023376464844,0.6228227615356445,0.8906603960396039,-0.17947000490313791,0.051223830571985984,NORMAL,1
1786333312.140142,7.612250952960679,0.37918004393577576,0.6246982216835022,0.8908597359735974,-0.18087003467963703,0.05722383057198598,NORMAL,1
1786333312.2642772,7.715124291215912,0.3807912766933441,0.6231791973114014,0.8907270627062706,-0.17993281921388105,0.05344964447359413,NORMAL,1
1786333312.4115345,7.768077670035236,0.3726133108139038,0.6211708784103394,0.8907930693069307,-0.18502357486517393,0.04002699816392646,NORMAL,1
1786333312.5448651,7.760896124603243,0.3777235150337219,0.6210033297538757,0.890794389438944,-0.1840543349255737,0.046026998163926455,NORMAL,1
1786333312.6990829,7.527083476497,0.38383135199546814,0.6210965514183044,0.890792409240924,-0.18055600767063035,0.04093461528890137,NORMAL,1
1786333312.8202755,7.47291114560782,0.3685019016265869,0.6174514889717102,0.8904557755775576,-0.18353419652212868,0.039138677973769215,NORMAL,1
1786333312.9531987,7.546886440619002,0.43068382041794895,0.6189413070678711,0.8902551155115511,-0.13060317830058432,0.04513867797376921,NORMAL,1
1786333313.0970867,7.492662639015475,0.37301474809646606,0.6191343665122986,0.8903191419141915,-0.1406560739263214,0.05113867797376921,NORMAL,1
1786333313.196626,7.963418410410803,0.4346836654629025,0.6179549694061279,0.8901825082508251,-0.11707374466850862,0.05713867797376921,NORMAL,1
1786333313.3610263,7.689290549371288,0.4464663925341193,0.6200997829437256,0.889585808580858,-0.09590521639946695,0.05663382861808866,NORMAL,1
1786333313.49467,7.648479495473767,0.3860691487789154,0.6191714406013489,0.8894524752475247,-0.11293946588601808,0.06263382861808867,NORMAL,1
1786333313.6339269,7.603315295643057,0.36582329869270325,0.6188421249389648,0.8022132013201321,-0.10252915792864514,0.06863382861808867,NORMAL,1
1786333313.7727299,7.597525967448137,0.4577524852153484,0.6204960942268372,0.8022785478547855,-0.08191259527769104,0.07463382861808868,NORMAL,1
1786333313.9114084,7.8276071784233485,0.37719103693962097,0.6177653074264526,0.8892432343234323,-0.12919546511291805,0.05470661647698154,NORMAL,1
1786333314.0597708,7.550566859423667,0.3894743025302887,0.6194324493408203,0.7393046204620463,-0.09957574907941028,0.037127925837580254,NORMAL,1
1786333314.2262383,7.366612380739013,0.40282922983169556,0.6178521513938904,0.9764019801980198,-0.1088729705264823,0.04312792583758025,NORMAL,1
1786333314.3604798,7.164948928225158,0.3981013298034668,0.6205530166625977,0.8261346534653465,-0.12695143549693982,0.03799657623815093,NORMAL,1
1786333314.5255413,7.0513531311792566,0.3959941267967224,0.6210283041000366,0.8261993399339934,-0.13405620589190462,0.03802001038268644,NORMAL,1
1786333314.6285484,7.616883253239676,0.399486243724823,0.6193420886993408,0.8266594059405942,-0.11577631315590672,0.044020010382686436,NORMAL,1
1786333314.8103895,7.337568787103312,0.4011797606945038,0.6222721338272095,0.9761927392739272,-0.12626800048028514,0.039731881777827834,NORMAL,1
1786333314.9554725,7.295702221522403,0.3933158814907074,0.6214860677719116,0.8261247524752476,-0.1277826093859576,0.04573188177782783,NORMAL,1
1786333315.1069877,7.157517578608611,0.3977852463722229,0.6179100871086121,0.8264508250825083,-0.0892954820421958,0.041641946174253666,NORMAL,1
1786333315.2523692,7.154114575267382,0.40116581320762634,0.6134312748908997,0.7384168316831684,-0.0142954820421958,0.03695091619557392,NORMAL,1
1786333315.3789535,7.132376800172696,0.3893338143825531,0.6201583743095398,0.8880828382838283,-0.04639269488083701,0.038630175324002876,NORMAL,1
1786333315.5056,7.306120401312075,0.38329023122787476,0.6251131296157837,0.8257095709570957,-0.0551422461646735,0.03790377103144658,NORMAL,1
1786333315.6568274,7.3725048239326245,0.38695448637008667,0.6244969964027405,0.975242904290429,-0.08411585297422874,0.039548541350531645,NORMAL,1
1786333315.792729,7.386988843388799,0.3905249238014221,0.6216855049133301,0.799770297029703,-0.12071294230337565,0.04554854135053164,NORMAL,1
1786333315.9770758,7.027072094626632,0.47465868881770445,0.6211548447608948,0.7367376237623763,-0.04571294230337565,0.028258050100575086,NORMAL,1
1786333316.0867932,7.300934818078911,0.4041866660118103,0.6191988587379456,0.974436303630363,-0.0970260925145909,0.03425805010057509,NORMAL,1
1786333316.306578,6.924001168701663,0.3892238140106201,0.6208745837211609,0.9744356435643563,-0.1275618067772332,0.04025805010057509,NORMAL,1
1786333316.4426434,6.863959819413015,0.4052662253379822,0.6229947209358215,0.9743689768976896,-0.13842768872881028,0.039392784747259636,NORMAL,1
1786333316.5877872,6.924072069109041,0.40485021471977234,0.6173675656318665,0.9744976897689769,-0.15251703489151108,0.045392784747259635,NORMAL,1
1786333316.7644484,6.8083126750946,0.41704076528549194,0.6219109296798706,0.9741003300330032,-0.15706101602941613,0.05139278474725963,NORMAL,1
1786333316.8957944,6.858298964531793,0.3995855450630188,0.6191397905349731,0.9740343234323433,-0.15898904696787747,0.05739278474725963,NORMAL,1
1786333317.047204,6.8577016113691425,0.41240572929382324,0.6233927011489868,0.9737663366336634,-0.15767425964456386,0.06339278474725964,NORMAL,1
1786333317.1927412,6.952414998106407,0.39983588457107544,0.621225118637085,0.9735663366336634,-0.16366449554384715,0.05909334488935188,NORMAL,1
1786333317.334094,6.879172065473627,0.40164852142333984,0.6208520531654358,0.9732330033003299,-0.16659504460246044,0.0508811685265242,NORMAL,1
1786333317.5188541,6.640579957033289,0.39206188917160034,0.6221323013305664,0.9730330033003299,-0.1658262575462755,0.0471408346139397,NORMAL,1
1786333317.674495,6.563128435865892,0.3954390287399292,0.6221933960914612,0.97283300330033,-0.16008092281937955,0.053140834613939696,NORMAL,1
1786333317.801068,6.788692205112051,0.38821941614151,0.6205843687057495,0.9725663366336633,-0.13101344151229002,0.03912027047749235,NORMAL,1
1786333317.9230402,7.142016827944483,0.39986705780029297,0.6232078671455383,0.9722996699669967,-0.1370791321139467,0.04512027047749235,NORMAL,1
1786333318.075706,7.19558528985706,0.3966163992881775,0.6235819458961487,0.9722996699669967,-0.15191537938296196,0.05112027047749235,NORMAL,1
1786333318.2116208,7.282190296249132,0.38987767696380615,0.6219747066497803,0.9720323432343233,-0.158691645721932,0.057120270477492345,NORMAL,1
