frame_index,timestamp,waypoint_x,waypoint_y,corrected_x,corrected_y,waypoint_confidence,segmentation_confidence,road_occupancy,road_center,curvature,heading_error,white_left_ratio,white_right_ratio,white_center_ratio,steering,throttle,state,warning
10,1786287888.5931025,0.5430492534349991,0.64,0.4535400859808434,0.64,1.0,0.9069524752475248,0.8874007936507936,0.47053238488697113,0.05664486925001457,0.5055386510511936,0.018555555555555554,0.13652365236523653,0.0,0.010155797595836305,0.03368481176237624,NORMAL,
11,1786287888.797205,0.5340668181411712,0.64,0.40954900550777107,0.64,1.0,0.7566099009900991,0.835927960927961,0.42543491331261435,1.0,1.0,0.020666666666666667,0.13498349834983497,0.0,0.0851557975958363,0.02611962368316832,NORMAL,PERSPECTIVE_WARNING
12,1786287889.016131,0.5277125684800062,0.64,0.48700399030811653,0.64,1.0,0.8325811881188118,0.8280296092796092,0.4977678571428567,0.9966629588431563,0.01779755283648449,0.019666666666666666,0.11353135313531353,0.0,0.08125207398376791,0.028061409049923654,NORMAL,
13,1786287889.2235,0.5319989349671445,0.64,0.4559828762716365,0.64,1.0,0.7693887788778878,0.8118131868131868,0.42314813996794376,1.0,1.0,0.014,0.12035203520352035,0.0,0.1562520739837679,0.027735129425742574,NORMAL,PERSPECTIVE_WARNING
14,1786287889.4802492,0.54200033743707,0.64,0.45065686278395906,0.64,1.0,0.9251207920792078,0.9078907203907204,0.4689877539473645,0.16601817317016,0.4969679141271598,0.01577777777777778,0.10902090209020902,0.0,0.16668027052645645,0.033735129425742576,NORMAL,
15,1786287889.725993,0.5585263170477142,0.64,0.41014178619241815,0.64,1.0,0.6956432343234323,0.6551053113553114,0.47098214285714385,1.0,-0.045050055617353146,0.009777777777777778,0.10165016501650165,0.0,0.09780317700286745,0.029473967683168317,NORMAL,PERSPECTIVE_WARNING
16,1786287889.952727,0.5683188641567407,0.64,0.46936863271843277,0.64,1.0,0.935295709570957,0.8643925518925519,0.45284463134676506,0.5345278873560423,0.18996424007868948,0.025222222222222222,0.08261826182618262,0.0,0.09795508220580432,0.035473967683168316,NORMAL,
17,1786287890.172847,0.5736752990716202,0.64,0.5736752990716202,0.64,1.0,0.9588811881188118,0.8518772893772893,0.4832419653892961,1.0,0.28060047250898607,0.03277777777777778,0.035753575357535754,0.0,0.13162644979557364,0.041473967683168314,NORMAL,
18,1786287890.3917778,0.5635593074433813,0.64,0.5635593074433813,0.64,1.0,0.9600917491749176,0.867979242979243,0.470671482141021,1.0,0.5234278044879166,0.029,0.037513751375137516,0.0,0.167456935402227,0.04326382149615536,NORMAL,
19,1786287890.6000268,0.5425904451925184,0.64,0.5425904451925184,0.64,1.0,0.9487848184818483,0.8104014041514042,0.4358050343705078,0.24130315637104283,0.39483304376070577,0.03233333333333333,0.053025302530253025,0.0,0.17317145138189177,0.04926382149615536,NORMAL,
20,1786287890.868046,0.5469196703043416,0.64,0.5469196703043416,0.64,1.0,0.7959716171617162,0.7566773504273504,0.46203957084174546,0.8877228603467504,0.5141768017086311,0.03922222222222222,0.050825082508250824,0.0,0.19356872915158313,0.05056461419283632,NORMAL,PERSPECTIVE_WARNING
21,1786287891.0759542,0.5722849078549862,0.64,0.5722849078549862,0.64,1.0,0.7926897689768978,0.6621642246642246,0.514309015568823,1.0,-1.0,0.03611111111111111,0.0594059405940594,0.0,0.11856872915158313,0.03867990523130086,NORMAL,PERSPECTIVE_WARNING
22,1786287891.3120282,0.5620334914799964,0.64,0.5620334914799964,0.64,1.0,0.9683610561056105,0.9239163614163615,0.4944157282766505,0.4040678895295044,0.06475395519438105,0.02588888888888889,0.026842684268426842,0.0,0.10454747677200142,0.04467990523130086,NORMAL,
23,1786287891.561593,0.5519581681825619,0.64,0.5519581681825619,0.64,1.0,0.797996699669967,0.7791132478632479,0.522775091017742,1.0,-0.36235800982401795,0.03166666666666667,0.05500550055005501,0.0,0.046807883276888965,0.0395804475525321,NORMAL,PERSPECTIVE_WARNING
24,1786287891.7837894,0.5450106607540377,0.64,0.5450106607540377,0.64,1.0,0.8036244224422443,0.7380570818070818,0.44580334552018613,0.6561557575429486,0.9036749677486559,0.017666666666666667,0.05962596259625962,0.0,0.12180788327688896,0.0455804475525321,NORMAL,PERSPECTIVE_WARNING
25,1786287892.066216,0.5359913564166257,0.64,0.5359913564166257,0.64,1.0,0.9432640264026403,0.8688568376068376,0.49396854784833966,0.9188766717746903,0.08162270984822692,0.017222222222222222,0.07733773377337734,0.0,0.11099869803788694,0.04870001914069218,NORMAL,
26,1786287892.3695905,0.5301041867370608,0.64,0.4742022497974736,0.64,1.0,0.7904633663366337,0.8131868131868132,0.43838707204516414,1.0,0.8376064447529128,0.010888888888888889,0.08833883388338834,0.0,0.1705780760634411,0.03039937877227723,NORMAL,PERSPECTIVE_WARNING
27,1786287892.6121345,0.5368022465631165,0.64,0.49390360647793385,0.64,1.0,0.7658528052805281,0.7659493284493285,0.4412384265463496,1.0,0.9074945685980682,0.009222222222222222,0.131023102310231,0.0,0.24126281079248876,0.027288111643564362,NORMAL,PERSPECTIVE_WARNING
28,1786287892.826838,0.5517901756973964,0.64,0.382671338193584,0.64,1.0,0.8397910891089108,0.5931776556776557,0.4866071428571441,1.0,-0.017241379310347242,0.006,0.11518151815181518,0.0,0.16626281079248878,0.028734139485148514,NORMAL,
29,1786287893.0327375,0.5601653441146375,0.64,0.5601653441146375,0.64,1.0,0.7976099009900991,0.6934142246642246,0.5419578144846202,1.0,-0.9703670677783821,0.00788888888888889,0.07942794279427942,0.0,0.09126281079248878,0.034734139485148516,NORMAL,PERSPECTIVE_WARNING
30,1786287893.2325065,0.566621713049761,0.64,0.4802498648596245,0.64,1.0,0.8145696369636964,0.7474435286935287,0.4693945424712678,1.0,-0.16768859757984575,0.008555555555555556,0.0504950495049505,0.0,0.03634673709849235,0.033446893504950496,NORMAL,PERSPECTIVE_WARNING
31,1786287893.4715297,0.5636161157812766,0.64,0.5636161157812766,0.64,1.0,0.9820145214521451,0.8551205738705738,0.49085821062760376,1.0,0.15267984911580754,0.005333333333333333,0.024642464246424644,0.0,0.07128224821242413,0.039446893504950495,NORMAL,
32,1786287893.73299,0.5896105857155503,0.64,0.5896105857155503,0.64,1.0,0.9925590759075907,0.7814026251526252,0.48514985857914894,1.0,0.2780387506396641,0.00811111111111111,0.0042904290429042905,0.0,0.106207353581935,0.04544689350495049,NORMAL,
33,1786287893.961485,0.5785809124633202,0.64,0.46899438203200705,0.64,1.0,0.8410943894389439,0.7961691086691086,0.4423495146651432,0.23706172445382054,0.34994622222630783,0.010222222222222223,0.0046204620462046205,0.0,0.0913310369136556,0.05144689350495049,NORMAL,PERSPECTIVE_WARNING
34,1786287894.1887116,0.5563067309364739,0.64,0.44206449451066965,0.64,1.0,0.8376838283828383,0.7537774725274725,0.4687536747187761,1.0,-0.059475766294969604,0.006555555555555556,0.013971397139713971,0.0,0.04073564881711544,0.036368989584158413,NORMAL,PERSPECTIVE_WARNING
35,1786287894.4728296,0.5546143045032668,0.64,0.5546143045032668,0.64,1.0,0.9812481848184819,0.8760683760683761,0.47890024745670345,1.0,0.1923589597448077,0.001,0.030253025302530254,0.0,0.08159740733336851,0.04236898958415841,NORMAL,
36,1786287894.7088149,0.5556598593633201,0.64,0.5556598593633201,0.64,1.0,0.8162006600660067,0.8496260683760684,0.46312492473658595,1.0,0.45713252620708833,0.0006666666666666666,0.055665566556655666,0.0,0.13096892669170757,0.0426873052078201,NORMAL,PERSPECTIVE_WARNING
37,1786287894.9254932,0.5832932842923856,0.64,0.5832932842923856,0.64,1.0,0.811710891089109,0.8812957875457875,0.47849007086664763,0.056626669399122725,0.23293130234140097,0.0008888888888888889,0.06292629262926293,0.0,0.15097196221714357,0.0486873052078201,NORMAL,PERSPECTIVE_WARNING
38,1786287895.127809,0.5925185834792596,0.64,0.5362365534992494,0.64,1.0,0.9737762376237623,0.9507402319902319,0.48433290170412047,1.0,0.20602862632261162,0.0032222222222222222,0.04048404840484048,0.0,0.13780072438871424,0.03461079196039604,NORMAL,
39,1786287895.3971372,0.5980129316655992,0.64,0.5175902070809039,0.64,1.0,0.8340633663366337,0.905448717948718,0.45603138838544116,1.0,0.3659891586459644,0.004888888888888889,0.02167216721672167,0.0,0.14268969260864872,0.03591129077227723,NORMAL,PERSPECTIVE_WARNING
40,1786287895.7353573,0.6027627621381774,0.64,0.6027627621381774,0.64,1.0,0.8472706270627063,0.9088827838827839,0.47416500738944445,0.6116865885391578,0.3942140631176391,0.0038888888888888888,0.0006600660066006601,0.0,0.1798585836192799,0.041911290772277225,NORMAL,PERSPECTIVE_WARNING
41,1786287895.9620326,0.5977503868429848,0.64,0.5144378853996106,0.64,1.0,0.9946455445544554,0.9635989010989011,0.49329835198791505,0.5387571860393372,0.08633860692584142,0.0013333333333333333,0.007590759075907591,0.0,0.12959741362964872,0.047911290772277224,NORMAL,
42,1786287896.195492,0.6044858457350023,0.64,0.5116665265212537,0.64,1.0,0.97956699669967,0.936698717948718,0.4921809756991798,0.6734464825491738,0.1079232586573016,0.006222222222222222,0.027832783278327833,0.0,0.10867076427859126,0.05391129077227722,NORMAL,
43,1786287896.436507,0.6529974028190955,0.64,0.5567550844998275,0.64,1.0,0.9901986798679868,0.9803113553113553,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0054444444444444445,0.01089108910891089,0.0,0.09622622957108344,0.05991129077227722,NORMAL,
44,1786287896.6450953,0.6582308730297836,0.64,0.5254260953216157,0.64,1.0,0.9900580858085809,0.9647054334554335,0.49078425533826026,0.8418081031864674,0.13490407332162754,0.006888888888888889,0.009680968096809682,0.0,0.08563482521209657,0.051585386598575804,NORMAL,
45,1786287896.900818,0.6404229301400355,0.64,0.5519767848817847,0.64,1.0,0.9837999999999999,0.9547847985347986,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0047777777777777775,0.022222222222222223,0.0,0.0784287494766069,0.0575853865985758,NORMAL,
46,1786287897.1388066,0.6303998250350157,0.64,0.5487364865607757,0.64,1.0,0.9879590759075908,0.9507020757020757,0.49466748281084094,0.31763679764708835,0.04754506761291031,0.004666666666666667,0.015401540154015401,0.0,0.07346642401910455,0.06358538659857581,NORMAL,
47,1786287897.3724918,0.7120000371561119,0.64,0.5805025426586568,0.64,1.0,0.9962976897689769,0.9839362026862026,0.4905336503681528,0.7411525278432111,0.11093849109678999,0.001,0.005170517051705171,0.0,0.08828959147962807,0.062390259714078015,NORMAL,
48,1786287897.5944824,0.7194177258597911,0.64,0.552289985390511,0.64,1.0,0.9974,0.9425747863247863,0.4861756529292678,0.24506879218639807,0.20335352681074811,0.004333333333333333,0.0,0.0,0.09383884562605314,0.06839025971407801,NORMAL,
49,1786287897.814512,0.7322421995533009,0.64,0.5694489582133739,0.64,1.0,0.9999999999999999,0.957760989010989,0.5021963611788365,0.7720836077626282,0.048884149499146275,0.0,0.0,0.0,0.09040350544037341,0.06015331823655746,NORMAL,
50,1786287898.392078,0.7385514442332088,0.64,0.5735439664373847,0.64,1.0,0.9988666666666667,0.8600808913308914,0.530676811336678,1.0,-0.04860530178370719,0.001888888888888889,0.0,0.0,0.0760526661353967,0.037782724000000004,NORMAL,
51,1786287898.588259,0.7282186618965749,0.64,0.5736333418843207,0.64,1.0,0.9999999999999999,0.8428342490842491,0.5238706255889001,1.0,-0.10162773523562625,0.0,0.0,0.0,0.059775938328068316,0.037926,NORMAL,
52,1786287898.8223794,0.7621945358485621,0.64,0.5745130546866153,0.64,1.0,0.9996039603960395,0.8181852869352869,0.5140092816963728,1.0,-0.05996758012275386,0.0,0.0006600660066006601,0.0,0.05353767918978709,0.037875932673267325,NORMAL,
53,1786287899.03862,0.7676288246507113,0.64,0.5789916917665466,0.64,1.0,0.9982666666666667,0.9007554945054945,0.49329835198791505,0.5387571860393372,0.08633860692584142,0.0028888888888888888,0.0,0.0,0.07715808353227341,0.04387593267326732,NORMAL,OBSTACLE
54,1786287899.2380724,0.7587205117765438,0.64,0.5809373661316868,0.64,1.0,0.9984666666666667,0.9143009768009768,0.4944157282766505,0.4040678895295044,0.06475395519438105,0.0025555555555555557,0.0,0.0,0.0912409603562502,0.04987593267326732,NORMAL,
55,1786287899.4672236,0.7609154913967693,0.64,0.5857695833303651,0.64,1.0,0.9999999999999999,0.9483363858363858,0.49525376049320197,0.3030509171471267,0.048565466395785795,0.0,0.0,0.0,0.09108431898160593,0.05587593267326732,NORMAL,
56,1786287899.7462971,0.758139035200288,0.64,0.5757925916298248,0.64,1.0,0.9999999999999999,0.9354395604395604,0.498626198324876,0.6647105541213868,0.0897292112899613,0.0,0.0,0.0,0.0914358919110518,0.06187593267326732,NORMAL,
57,1786287900.0132575,0.7336335048501281,0.64,0.5862859771197496,0.64,1.0,0.9999999999999999,0.9532585470085471,0.5038260598605896,0.19155083065141018,0.010544120756381906,0.0,0.0,0.0,0.08769271073421317,0.06787593267326732,NORMAL,
58,1786287900.2306616,0.7348029045621944,0.64,0.5879043397865273,0.64,1.0,0.9999999999999999,0.969284188034188,0.49742337110596635,0.03529297751634491,0.005282785290323238,0.0,0.0,0.0,0.08380580614454512,0.07387593267326732,NORMAL,
59,1786287900.474441,0.6983801707318157,0.64,0.574948005671492,0.64,1.0,0.9999999999999999,0.9658119658119658,0.49260056658949686,0.5293946627451516,0.07924177935485023,0.0,0.0,0.0,0.08458007644901729,0.07987593267326733,NORMAL,
60,1786287900.7139528,0.6902836681080257,0.64,0.5709238653096209,0.64,1.0,0.9999999999999999,0.992177960927961,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,0.0761704275370543,0.08587593267326733,NORMAL,
61,1786287900.9254727,0.6867466809028647,0.64,0.5705991565227879,0.64,1.0,0.9999999999999999,0.9801587301587301,0.492208565237173,0.7125952284757491,0.1197359833059076,0.0,0.0,0.0,0.08429762882299735,0.06595486293813105,NORMAL,
62,1786287901.2260327,0.6747633498480728,0.64,0.5638064136942753,0.64,1.0,0.9999999999999999,0.96371336996337,0.5044200013035045,0.03367839074442062,0.07040138749720366,0.0,0.0,0.0,0.08191534698014957,0.07195486293813105,NORMAL,
63,1786287901.4889753,0.6618072404558569,0.64,0.5544574932856365,0.64,1.0,0.9999999999999999,0.8298611111111112,0.5464133916485995,1.0,0.07123333425261265,0.0,0.0,0.0,0.07773601589013247,0.037926,NORMAL,
64,1786287901.7015061,0.6498909033577654,0.64,0.5552842260590015,0.64,1.0,0.9999999999999999,0.9452838827838828,0.5239051446898588,0.346820691880948,0.10863876350955846,0.0,0.0,0.0,0.08049915770650057,0.043926,NORMAL,
65,1786287901.9098132,0.6295805335620583,0.64,0.5473687819115278,0.64,1.0,0.9999999999999999,0.9764194139194139,0.5004287148071158,0.013471356297766428,0.0281605549988815,0.0,0.0,0.0,0.07026258071696188,0.049926,NORMAL,
66,1786287902.1263142,0.6060394139958575,0.64,0.5386671026116845,0.64,1.0,0.9999999999999999,0.9927503052503053,0.49909828597498657,0.006735678148884595,0.0140802774994405,0.0,0.0,0.0,0.05925686386330272,0.055926,NORMAL,
67,1786287902.335945,0.5902208621883845,0.64,0.5328999990601573,0.64,1.0,0.9999999999999999,1.0,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,0.048881152046927306,0.061925999999999995,NORMAL,
68,1786287902.62867,0.5807023999103755,0.64,0.5292829833945139,0.64,1.0,0.9999999999999999,0.995230463980464,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,0.04098637846802229,0.067926,NORMAL,
69,1786287902.8744507,0.5731656169237463,0.64,0.5731656169237463,0.64,1.0,0.9999999999999999,0.9521520146520146,0.4888112201836997,0.9176174154249297,0.13735241754840669,0.0,0.0,0.0,0.06761329831488347,0.06107678296092911,NORMAL,
70,1786287903.0482316,0.5553281020034687,0.64,0.5553281020034687,0.64,1.0,0.85,0.8330280830280831,0.5206929602885535,1.0,-0.6663112124359922,0.0,0.0,0.0,-0.0073867016851165285,0.04852890000000001,NORMAL,PERSPECTIVE_WARNING
71,1786287903.2295785,0.5332308851182498,0.64,0.5332308851182498,0.64,1.0,0.9999999999999999,0.9320054945054945,0.5075318510676519,0.16836162063729213,0.026980814664325607,0.0,0.0,0.0,0.003157719373315363,0.054528900000000005,NORMAL,
72,1786287903.4638484,0.5083177916343719,0.64,0.5083177916343719,0.64,1.0,0.9999999999999999,0.9315476190476191,0.4887689243089227,0.469791884395536,0.0862252292832999,0.0,0.0,0.0,0.011096685223607064,0.060528900000000004,NORMAL,
73,1786287903.6632755,0.5005145215050923,0.64,0.5005145215050923,0.64,1.0,0.9999999999999999,0.922657203907204,0.510776283889379,0.047149747042193296,-0.098561942496086,0.0,0.0,0.0,-0.004289812412125055,0.0665289,NORMAL,
74,1786287903.8271499,0.48538407889269414,0.64,0.48538407889269414,0.64,1.0,0.9999999999999999,0.9804258241758241,0.49306707181962267,0.01010351722332314,0.021120416249161,0.0,0.0,0.0,-0.006407962995858283,0.07252890000000001,NORMAL,
75,1786287904.0875742,0.4548209963941114,0.64,0.4548209963941114,0.64,1.0,0.9999999999999999,0.9481456043956044,0.48605533188857397,1.0,0.1796146998709941,0.0,0.0,0.0,0.0012088969013140018,0.0504,NORMAL,
76,1786287904.327984,0.44741248567798475,0.64,0.44741248567798475,0.64,1.0,0.9999999999999999,0.9242216117216118,0.4829549575565582,1.0,0.2271597674839034,0.0,0.0,0.0,0.01291689151493384,0.0504,NORMAL,
77,1786287904.5256262,0.4258299033797716,0.64,0.4258299033797716,0.64,1.0,0.9999999999999999,0.9754655067155067,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,-0.011832666409847972,0.0564,NORMAL,
78,1786287904.7269237,0.43019159818247743,0.64,0.43019159818247743,0.64,1.0,0.9999999999999999,0.9915674603174603,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,-0.024932329957679446,0.0624,NORMAL,
79,1786287904.9132879,0.4244807078535139,0.64,0.4244807078535139,0.64,1.0,0.9999999999999999,0.9772970085470085,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,-0.03675538036155701,0.0684,NORMAL,
80,1786287905.1100829,0.42322013482786097,0.64,0.42322013482786097,0.64,1.0,0.9999999999999999,0.9560821123321124,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,-0.04476980811631324,0.07440000000000001,NORMAL,
81,1786287905.316414,0.41713996801187164,0.64,0.41713996801187164,0.64,1.0,0.9999999999999999,0.96001221001221,0.5008406419368795,0.3703955654020405,-0.05935779226151664,0.0,0.0,0.0,-0.05921884188623045,0.08040000000000001,NORMAL,
82,1786287905.5586236,0.4191098124751565,0.64,0.4191098124751565,0.64,1.0,0.9999999999999999,0.9372710622710623,0.5000026097203278,0.26937859301966544,-0.043169303462920874,0.0,0.0,0.0,-0.06603709471065161,0.08640000000000002,NORMAL,
83,1786287905.7675111,0.454896330089804,0.64,0.454896330089804,0.64,1.0,0.9999999999999999,0.974053724053724,0.5013993300812472,0.43774021365695637,-0.07015011812724666,0.0,0.0,0.0,-0.06102420044811275,0.09240000000000002,NORMAL,
84,1786287905.935862,0.41832985989344174,0.64,0.48293398294473544,0.64,1.0,0.9999999999999999,0.8982753357753358,0.5059909794124565,0.22223491259443723,-0.06593369552893745,0.0,0.0,0.0,-0.05048342777750499,0.09840000000000003,NORMAL,
85,1786287906.1114402,0.41783664948674437,0.64,0.41783664948674437,0.64,1.0,0.9999999999999999,0.9363553113553114,0.5047514589474538,0.8418081031864608,-0.13490407332162804,0.0,0.0,0.0,-0.07990438359304615,0.07090166982703468,NORMAL,
86,1786287906.3052638,0.4209986081977381,0.64,0.4209986081977381,0.64,1.0,0.9999999999999999,0.9470772283272283,0.49707888506907555,0.07058595503268655,0.01056557058064681,0.0,0.0,0.0,-0.07376889550201553,0.07690166982703468,NORMAL,
87,1786287906.5033262,0.4225678498917425,0.64,0.4225678498917425,0.64,1.0,0.9999999999999999,0.9879807692307693,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,-0.07049696627867755,0.08290166982703469,NORMAL,
88,1786287906.7178082,0.42270671141319943,0.64,0.42270671141319943,0.64,1.0,0.9999999999999999,0.9895451770451771,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,-0.0683453620048524,0.0889016698270347,NORMAL,
89,1786287906.9945786,0.42191914293833854,0.64,0.42191914293833854,0.64,1.0,0.9999999999999999,0.9693605006105006,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.0,0.0,0.0,-0.06714415245754872,0.0949016698270347,NORMAL,
90,1786287907.2199738,0.41766105852100643,0.64,0.41766105852100643,0.64,1.0,0.9999999999999999,0.9228479853479854,0.5033547385865342,0.6734464825491675,-0.10792325865730276,0.0,0.0,0.0,-0.08007050794112888,0.09272133586162791,NORMAL,
91,1786287907.420966,0.41914284909198635,0.64,0.41914284909198635,0.64,1.0,0.85,0.8921703296703297,0.5047414960587339,0.4652913212680066,-0.1113920016669579,0.0,0.0,0.0,-0.08846108800367718,0.09872133586162792,NORMAL,PERSPECTIVE_WARNING
92,1786287907.6432154,0.41994242727951814,0.64,0.41994242727951814,0.64,1.0,0.9999999999999999,0.858058608058608,0.5167433282739201,0.32448080824175785,-0.3199149361254872,0.0,0.0,0.0,-0.11799127782761429,0.10472133586162792,NORMAL,
93,1786287907.8535666,0.41712061268386186,0.64,0.41712061268386186,0.64,1.0,0.9999999999999999,0.8623702686202687,0.5218554397512937,0.5221892551113576,-0.4227821647775501,0.0,0.0,0.0,-0.15151800829521944,0.11072133586162793,NORMAL,
94,1786287908.0657387,0.4068526453947904,0.64,0.4780728047973981,0.64,1.0,0.9999999999999999,0.8971688034188035,0.5109491218985652,0.16674096724840673,-0.0376597628875141,0.0,0.0,0.0,-0.10843564574204594,0.11672133586162793,NORMAL,
95,1786287908.262978,0.408630931988454,0.64,0.47635118272704097,0.64,1.0,0.9999999999999999,0.8952228327228328,0.5178571428571427,2.6477033599719988e-15,-1.6718652606120004e-16,0.0,0.0,0.0,-0.08193436452270061,0.12272133586162794,NORMAL,
96,1786287908.467889,0.40614385720549145,0.64,0.4781739514523724,0.64,1.0,0.9999999999999999,0.8925900488400489,0.5223214285714284,2.4131007782217473e-15,-3.343730521224001e-16,0.0,0.0,0.0,-0.06250453086156708,0.12872133586162793,NORMAL,
97,1786287908.6658237,0.3899142565179131,0.64,0.5299278037924943,0.64,1.0,0.9999999999999999,0.7778159340659341,0.5577668090948427,1.0,-0.16728105091881856,0.0,0.0,0.0,-0.049113128041170906,0.08872133586162792,NORMAL,
98,1786287908.84642,0.39119242927915787,0.64,0.5252435697890971,0.64,1.0,0.9999999999999999,0.8379502442002442,0.5195279556711224,1.0,-0.3915389636057776,0.0,0.0,0.0,-0.07342621036266347,0.04872133586162792,NORMAL,
99,1786287909.0468,0.4394619044776635,0.64,0.4394619044776635,0.64,1.0,0.9999999999999999,0.8214285714285714,0.525407261967092,1.0,-0.27520430957612135,0.0,0.0,0.0,-0.10796940445257366,0.0504,NORMAL,
100,1786287909.2300656,0.38901106137296615,0.64,0.5180037669103775,0.64,1.0,0.9999999999999999,0.8245192307692307,0.5167532911626405,0.9826186162127082,-0.34342700778015756,0.0,0.0,0.0,-0.09999685521375896,0.03962110207247186,NORMAL,
101,1786287909.4150631,0.3927605725598147,0.64,0.5231677964035167,0.64,1.0,0.9999999999999999,0.8952228327228328,0.5114557166798669,1.0,-0.26441198371039015,0.0,0.0,0.0,-0.09377474210382938,0.037926,NORMAL,
