frame_index,timestamp,waypoint_x,waypoint_y,corrected_x,corrected_y,waypoint_confidence,segmentation_confidence,road_occupancy,road_center,curvature,heading_error,white_left_ratio,white_right_ratio,white_center_ratio,steering,throttle,state,warning
55,1786261235.5784748,0.4996844320832667,0.64,0.5811240711087305,0.64,1.0,0.7000000000000001,0.8062423687423688,0.515087189618257,1.0,-0.33456210183763746,0.2995555555555556,0.17315731573157317,0.13409144752428334,-0.04301815403959346,0.00206978328712871,NORMAL,
56,1786261235.6153524,0.49706789700671894,0.64,0.5747989545223187,0.64,1.0,0.7000000000000001,0.8226877289377289,0.5139698133295217,1.0,-0.31297745010617645,0.283,0.15302530253025304,0.13077469793887705,-0.07016392657627687,0.004852608752475248,NORMAL,
57,1786261235.651475,0.49472876191615417,0.64,0.5725773748735729,0.64,1.0,0.7000000000000001,0.8221535409035409,0.5136904692573374,1.0,-0.307581287173312,0.2782222222222222,0.16094609460946094,0.11727078891257996,-0.08467200307284098,0.004614204831683172,NORMAL,
58,1786261235.69836,0.49221898967188366,0.64,0.5689582447920885,0.64,1.0,0.7000000000000001,0.8317689255189256,0.5131317811129699,1.0,-0.2967889613075817,0.2683333333333333,0.1515951595159516,0.13219616204690832,-0.09501801022602854,0.006073583960396042,NORMAL,
59,1786261235.751678,0.48858400293195114,0.64,0.5649115332022526,0.64,1.0,0.7000000000000001,0.8509615384615384,0.5125730929686027,1.0,-0.28599663544185183,0.24988888888888888,0.1387238723872387,0.17057569296375266,-0.10088958151938712,0.00844894483168317,NORMAL,
60,1786261235.801905,0.48726482605357496,0.64,0.5617448293598072,0.64,1.0,0.7000000000000001,0.8479090354090354,0.5120144048242342,1.0,-0.2752043095761207,0.22755555555555557,0.15324532453245324,0.1724709784411277,-0.09896011952179179,0.009041491643564355,NORMAL,
61,1786261235.8412168,0.4845968742080768,0.64,0.5567328827155252,0.64,1.0,0.7000000000000001,0.8438644688644689,0.5111763726076828,1.0,-0.25901582077752555,0.22055555555555556,0.1790979097909791,0.15991471215351813,-0.09403415562198547,0.007611485346534652,NORMAL,
62,1786261235.8800356,0.48489742453510576,0.64,0.5528489668968037,0.64,1.0,0.7000000000000001,0.8464590964590964,0.5103383403911316,1.0,-0.2428273319789303,0.21444444444444444,0.19372937293729373,0.1722340677564558,-0.08583740692345776,0.006965199603960395,NORMAL,
63,1786261235.917056,0.48665035038607585,0.64,0.5508496620915103,0.64,1.0,0.7000000000000001,0.8559218559218559,0.5097796522467635,1.0,-0.23203500611319997,0.18844444444444444,0.17282728272827283,0.15280739161336176,-0.07757360943212366,0.01052281695049505,NORMAL,
64,1786261235.9567552,0.4910115636758433,0.64,0.54984150651296,0.64,1.0,0.7157803232775303,0.855273199023199,0.5092209641023957,1.0,-0.2212426802474698,0.168,0.1671067106710671,0.13859275053304904,-0.06799738307981917,0.012507485782178217,NORMAL,
65,1786261236.004152,0.49273344248030665,0.64,0.5091818627143971,0.64,1.0,0.7190967665210019,0.861492673992674,0.5005612978646956,0.3367232412745821,-0.05396162932865155,0.15455555555555556,0.15038503850385038,0.16323146173892442,-0.07263434130024823,0.018507485782178215,NORMAL,
66,1786261236.0434558,0.4944573566170253,0.64,0.5098369500863502,0.64,1.0,0.7028108664597803,0.8703067765567766,0.5005612978646956,0.3367232412745821,-0.05396162932865155,0.12766666666666668,0.1470847084708471,0.22056384742951907,-0.05137978271685086,0.024507485782178214,NORMAL,
67,1786261236.0807374,0.49854144892960195,0.64,0.5060580719078056,0.64,1.0,0.7000000000000001,0.8685897435897436,0.4994439215759601,0.20203394476474684,-0.0323769775971912,0.10611111111111111,0.19438943894389438,0.26320777067045725,-0.027908821285161048,0.030507485782178212,NORMAL,
68,1786261236.1170356,0.4988183287901489,0.64,0.4988183287901489,0.64,1.0,0.7000000000000001,0.8819444444444444,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.068,0.19141914191419143,0.31414356787491116,-0.006875096990089952,0.03650748578217821,NORMAL,
69,1786261236.1535993,0.4984951929609764,0.64,0.4984951929609764,0.64,1.0,0.7051775873109699,0.8896138583638583,0.4977678571428568,2.9842916671075933e-15,-1.6718652606120004e-16,0.049666666666666665,0.17304730473047306,0.26865671641791045,0.012371871199635384,0.04250748578217821,NORMAL,
70,1786261236.1899846,0.4956332018941164,0.64,0.4956332018941164,0.64,1.0,0.7291517814041532,0.8960622710622711,0.49534112736351477,0.6292910443083655,-0.08069423888362855,0.04788888888888889,0.155005500550055,0.24851930822080076,0.011933217866450147,0.04850748578217821,NORMAL,
71,1786261236.2267098,0.49316288406892933,0.64,0.49316288406892933,0.64,1.0,0.7504581266228968,0.9180021367521367,0.490699953972169,0.22347596909330755,-0.012301474215779502,0.02388888888888889,0.13212321232123211,0.2598910210850509,0.019250961523342214,0.054507485782178206,NORMAL,
72,1786261236.262498,0.4909322540956024,0.64,0.4909322540956024,0.64,1.0,0.7520648525406912,0.933264652014652,0.48767085261330273,0.31925138441901124,-0.017573534593970788,0.011111111111111112,0.11474147414741474,0.28737266050698884,0.02271555759628642,0.060507485782178204,NORMAL,
73,1786261236.2994258,0.49346712234385043,0.64,0.49346712234385043,0.64,1.0,0.7927496773557953,0.9339514652014652,0.48666115216034733,0.35117652286091194,-0.01933088805336755,0.025777777777777778,0.0858085808580858,0.23383084577114427,0.022438546315103305,0.0665074857821782,NORMAL,
74,1786261236.3370833,0.49664697397448526,0.64,0.49664697397448526,0.64,1.0,0.8021311335824414,0.9338369963369964,0.487606860212679,0.6188079301950213,-0.05886138204281976,0.03277777777777778,0.07051705170517052,0.22648661454631605,0.015638560327649854,0.07250748578217821,NORMAL,
75,1786261236.3746076,0.5004598850272359,0.64,0.5004598850272359,0.64,1.0,0.825023478083416,0.9382249694749695,0.48565145170739193,0.3831016613028122,-0.021088241512764644,0.03855555555555556,0.059515951595159516,0.1935560293769249,0.014125023201612468,0.07850748578217821,NORMAL,
76,1786261236.4119093,0.5087823863779654,0.64,0.5087823863779654,0.64,1.0,0.8254230868289388,0.9390262515262515,0.4816126498955703,0.5108022150704196,-0.028117655350352527,0.033666666666666664,0.06468646864686468,0.19260838663823737,0.01861690600184289,0.08450748578217822,NORMAL,
77,1786261236.4487824,0.5168834080160521,0.64,0.5168834080160521,0.64,1.0,0.8245913065506977,0.9368131868131868,0.4816126498955703,0.5108022150704196,-0.028117655350352527,0.029333333333333333,0.06424642464246424,0.19876806443970624,0.024320496137225693,0.0884854557709125,NORMAL,
78,1786261236.4858432,0.5275356654223196,0.64,0.5275356654223196,0.64,1.0,0.8148311680635015,0.9320054945054945,0.47858354853670415,0.606577630396122,-0.03338971572854364,0.02711111111111111,0.07491749174917492,0.20658611703387822,0.0337493865242031,0.07700031824514156,NORMAL,
79,1786261236.5223577,0.5355477627273385,0.64,0.5355477627273385,0.64,1.0,0.7858013215394034,0.9191468253968254,0.4745447467248824,0.7342781841637258,-0.04041912956613136,0.042444444444444444,0.07953795379537953,0.23501539919450368,0.03835993910877115,0.06073983417486585,NORMAL,
80,1786261236.5581198,0.5424313446949974,0.64,0.5195535624041088,0.64,1.0,0.7555374203944915,0.9082722832722833,0.47151564536601576,0.8300535994894279,-0.04569118994432265,0.05011111111111111,0.09482948294829482,0.2624970386164416,0.022277371626413182,0.03870137069204035,NORMAL,
81,1786261236.5939074,0.5469753349781382,0.64,0.5216505540956593,0.64,1.0,0.7507108333861104,0.8986187423687424,0.4694962444601054,0.8939038763732275,-0.04920589686311734,0.04022222222222222,0.122002200220022,0.25325752191423834,0.028492135125490335,0.032610825759284826,NORMAL,
82,1786261236.6291654,0.5514400332839581,0.64,0.5244579656037416,0.64,1.0,0.7293056288571288,0.8975885225885226,0.4634380417423731,1.0,-0.05975001761949958,0.03611111111111111,0.13762376237623763,0.27742241175077,0.03566389848760166,0.024747862376237627,NORMAL,
83,1786261236.6645086,0.5532570971215559,0.64,0.5251484498620288,0.64,1.0,0.7000000000000001,0.8804945054945055,0.4634380417423731,1.0,-0.05975001761949958,0.04755555555555555,0.14785478547854786,0.30845771144278605,0.03924917365629048,0.02310373481188119,NORMAL,
84,1786261236.6991563,0.5553441628567314,0.64,0.5259415348413955,0.64,1.0,0.7014370340658799,0.8787774725274725,0.4634380417423731,1.0,-0.05975001761949958,0.041444444444444443,0.14983498349834984,0.30632551528073915,0.04318375902263007,0.023417072831683167,NORMAL,
85,1786261236.7377317,0.5633465803817275,0.64,0.5284270404249586,0.64,1.0,0.7262099333600738,0.8893849206349206,0.4664671431012392,0.989679291698936,-0.05447795724130779,0.03611111111111111,0.12596259625962597,0.2942430703624733,0.04554560036323899,0.026312642100402035,NORMAL,
86,1786261236.7745373,0.5730549118845233,0.64,0.5315607933200857,0.64,1.0,0.7000000000000001,0.865460927960928,0.4694962444601054,0.8939038763732275,-0.04920589686311734,0.05377777777777778,0.14565456545654565,0.34067756455816156,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
87,1786261236.8114266,0.5812679026758205,0.64,0.5372736575084764,0.64,1.0,0.7000000000000001,0.8559981684981685,0.4553604381187296,1.0,-0.07380884529467434,0.05555555555555555,0.16292629262926292,0.3444681355129116,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
88,1786261236.8471599,0.5890859664552854,0.64,0.5400593840526943,0.64,1.0,0.7000000000000001,0.853556166056166,0.4563701385716844,1.0,-0.07205149183527741,0.06,0.17854785478547855,0.36507936507936506,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
89,1786261236.8842857,0.5983782333658728,0.64,0.543220170094761,0.64,1.0,0.7000000000000001,0.8692002442002442,0.4583895394775957,1.0,-0.06853678491648406,0.05377777777777778,0.14554455445544554,0.3226723525230988,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
90,1786261236.9222543,0.6089017231653427,0.64,0.547589371602516,0.64,1.0,0.7000000000000001,0.8471840659340659,0.4563701385716844,1.0,-0.07205149183527741,0.06288888888888888,0.16534653465346535,0.4079601990049751,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
91,1786261236.9590256,0.6209218531098621,0.64,0.5530827094413259,0.64,1.0,0.5499999999999999,0.8406211843711844,0.4513216363069077,1.0,-0.08083825913226339,0.076,0.16787678767876787,0.43094053541814736,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
92,1786261236.997348,0.6319907620513996,0.64,0.5574740325310886,0.64,1.0,0.5499999999999999,0.8318452380952381,0.45031193585395257,1.0,-0.08259561259166082,0.117,0.17172717271727173,0.45249940772328834,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
93,1786261237.0366368,0.642648695018428,0.64,0.5611537716746022,0.64,1.0,0.5499999999999999,0.8263888888888888,0.45233133675986303,1.0,-0.07908090567286528,0.13233333333333333,0.17722772277227722,0.43710021321961623,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
94,1786261237.0748525,0.6506164361366922,0.64,0.5639963756075647,0.64,1.0,0.7000000000000001,0.841765873015873,0.4533410372128189,1.0,-0.07732355221347004,0.1378888888888889,0.16072607260726074,0.4115138592750533,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
95,1786261237.1162796,0.6564598499561496,0.64,0.56603173516698,0.64,1.0,0.7000000000000001,0.8600045787545788,0.4543507376657744,1.0,-0.0755661987540721,0.14422222222222222,0.14697469746974698,0.3849798625918029,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
96,1786261237.1595206,0.6611670514969229,0.64,0.5685610225203874,0.64,1.0,0.5499999999999999,0.8570283882783882,0.45031193585395257,1.0,-0.08259561259166082,0.13344444444444445,0.17656765676567657,0.3894811656005686,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
97,1786261237.2043214,0.6659046903459469,0.64,0.570176187591038,0.64,1.0,0.5499999999999999,0.8616071428571429,0.4513216363069077,1.0,-0.08083825913226339,0.12433333333333334,0.16897689768976898,0.3856905946458185,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
98,1786261237.240046,0.6675721688079042,0.64,0.5709949670985603,0.64,1.0,0.5499999999999999,0.8563797313797313,0.45031193585395257,1.0,-0.08259561259166082,0.12533333333333332,0.17304730473047306,0.39872068230277186,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
99,1786261237.2761486,0.6668190686280769,0.64,0.5708939267222042,0.64,1.0,0.5499999999999999,0.8599282661782662,0.4493022354009968,1.0,-0.08435296605105724,0.131,0.15995599559955995,0.38758588012319356,0.0,0,STOP,ROAD_LOST_OR_WHITE_CENTER
