timestamp,fps,lane_confidence,target_x,risk,steering,throttle,state,armed
1786510139.3899982,0.01654162719987418,0.7036290322580645,222.23057068304385,0.0,0.16,0.008,follow,0
1786510139.6930013,0.01875326947121036,0.7701612903225807,220.58013778522997,0.0,0.32,0.016,follow,0
1786510139.798517,0.8437713909234884,0.7641129032258064,218.6639161688771,0.0,0.48,0.024,follow,0
1786510139.9067352,2.5693023572411455,0.655241935483871,223.0,0.0,0.64,0.032,follow,0
1786510140.0401425,3.9106080435224255,0.6370967741935484,215.66939533920345,0.0,0.788170039223971,0.04,follow,0
1786510140.143267,4.62485496536933,0.7701612903225807,219.130640810673,0.0,0.82,0.048,follow,0
1786510140.22746,5.642683599400167,0.6129032258064516,191.130640810673,0.0,0.6599999999999999,0.056,follow,0
1786510140.30923,6.894619963548625,0.45593317972350234,163.130640810673,0.0,0.4999999999999999,0.064,follow,0
1786510140.4034233,7.950305137985221,0.5887096774193548,191.130640810673,0.0,0.6599999999999999,0.07200000000000001,follow,0
1786510140.4905908,8.447304912571138,0.6129032258064516,211.99034534373538,0.0,0.82,0.08000000000000002,follow,0
1786510140.5744355,9.104509955924978,0.7943548387096775,183.99034534373538,0.0,0.6599999999999999,0.08800000000000002,follow,0
1786510140.6572115,9.631037184091182,0.33254608294930876,155.99034534373538,0.0,0.4999999999999999,0.09,follow,0
1786510140.7404077,10.120446137137344,0.7096774193548387,183.99034534373538,0.0,0.6599999999999999,0.09245067096774193,follow,0
1786510140.828992,10.534422456349436,0.7459677419354839,211.99034534373538,0.0,0.82,0.09,follow,0
1786510140.9227865,10.69398750739158,0.7338709677419355,183.99034534373538,0.0,0.6599999999999999,0.09,follow,0
1786510141.0073218,10.669203935323557,0.7278225806451613,155.99034534373538,0.0,0.4999999999999999,0.09054131381582411,follow,0
1786510141.1056254,10.916286391236476,0.6431451612903225,183.99034534373538,0.0,0.6599999999999999,0.09,follow,0
1786510141.188374,10.73855980509827,0.5887096774193548,211.99034534373538,0.0,0.82,0.09,follow,0
1786510141.2725556,11.043277664328382,0.6794354838709677,183.99034534373538,0.0,0.6599999999999999,0.09100344919354837,follow,0
1786510141.359283,11.209112985715914,0.6431451612903225,211.99034534373538,0.0,0.82,0.09,follow,0
1786510141.4340682,11.248364084024448,0.45564516129032256,183.99034534373538,0.0,0.6599999999999999,0.09,follow,0
1786510141.5206282,11.6447766465336,0.8850806451612904,155.99034534373538,0.0,0.4999999999999999,0.098,follow,0
1786510141.6093578,11.63559012720858,0.7883064516129032,127.99034534373538,0.0,0.33999999999999986,0.10600000000000001,follow,0
1786510141.6938171,11.565227343148294,0.6310483870967742,99.99034534373538,0.0,0.17999999999999985,0.11286193655168138,follow,0
1786510141.7884078,11.669706861259193,0.782258064516129,71.99034534373538,0.0,0.01999999999999985,0.12086193655168137,follow,0
1786510141.869347,11.447403192118394,0.7399193548387096,99.99034534373538,0.0,0.17999999999999985,0.09,follow,0
1786510141.9564402,11.616844510428454,0.685483870967742,71.99034534373538,0.0,0.01999999999999985,0.09,follow,0
1786510142.0502017,11.606571958560846,0.8911290322580645,43.990345343735385,0.0,-0.14000000000000015,0.098,follow,0
1786510142.1337626,11.416728824152347,0.655241935483871,15.990345343735385,0.0,-0.30000000000000016,0.09,follow,0
1786510142.2178986,11.510122528093317,0.6673387096774193,43.990345343735385,0.0,-0.24527053582441935,0.098,follow,0
1786510142.3054821,11.559942492362026,0.6431451612903225,15.990345343735385,0.0,-0.40527053582441935,0.10600000000000001,follow,0
1786510142.3863013,11.545527329108069,0.6673387096774193,43.990345343735385,0.0,-0.2576377419365843,0.11400000000000002,follow,0
1786510142.4765356,11.730440676192698,0.872983870967742,15.990345343735385,0.0,-0.4176377419365843,0.12200000000000003,follow,0
