time,fps,latency_ms,lane_conf,target_x,risk,steering,throttle,state
1786336521.614925,0.5166170587277603,1921.9335190136917,0.0,436.3245927892888,0.0,0.0,0.0,wait:lane_lock
1786336521.6528432,17.584651112010626,33.86702400166541,0.0,379.1103784086627,0.0,0.0,0.0,wait:lane_lock
1786336521.686923,29.5096403507355,30.242367007303983,0.0,352.31157257057333,0.0,0.0,0.0,wait:lane_lock
1786336521.7214305,28.94897950371537,30.686084006447345,0.0,541.438351995999,0.0,0.0,0.0,stop:lane_lost
1786336521.7537534,30.947062110877134,28.602293983567506,0.0,318.5795671904008,0.0,0.0,0.0,stop:lane_lost
1786336521.786552,30.457323445170385,29.037141997832805,0.0,98.31759157173383,0.0,0.0,0.0,stop:lane_lost
1786336521.826516,25.075187286803093,36.07465699315071,0.0,400.4780802323095,0.0,0.0,0.0,stop:lane_lost
1786336521.862725,27.579552056182834,32.47409500181675,0.0,408.5102269462123,0.0,0.0,0.0,stop:lane_lost
1786336521.9047132,23.830396395862294,38.182867981959134,0.0,406.75967808332433,0.0,0.0,0.0,stop:lane_lost
1786336521.9404993,27.917935912284598,31.907377997413278,0.0,407.29249487479524,0.0,0.0,0.0,stop:lane_lost
1786336521.9819999,24.073377210148507,37.70909504964948,0.0,402.69729209512604,0.0,0.0,0.0,stop:lane_lost
1786336522.0174022,28.242471559261137,31.595793028827757,0.0,438.83851800106197,0.0,0.0,0.0,stop:lane_lost
1786336522.0500937,30.261951052901352,29.321118025109172,0.0,258.30196803124545,0.0,0.0,0.0,stop:lane_lost
1786336522.0833893,30.599605371802696,29.232144996058196,0.0,419.47026341800404,0.0,0.0,0.0,stop:lane_lost
1786336522.115821,30.609047526436687,28.75058603240177,0.0,485.6056208965129,0.0,0.0,0.0,stop:lane_lost
1786336522.1495943,29.662978728035984,29.852579988073558,0.0,536.2805343344623,0.0,0.0,0.0,stop:lane_lost
1786336522.1826718,30.082873824880764,29.35706899734214,0.0,244.04616100686894,0.0,0.0,0.0,stop:lane_lost
1786336522.2216456,25.802350525522336,35.13730497797951,0.0,433.884095244949,0.0,0.0,0.0,stop:lane_lost
1786336522.2541344,30.671222543101752,28.637579001951963,0.0,719.0,0.0,0.0,0.0,stop:lane_lost
1786336522.290956,27.13351948775164,33.08791300514713,0.0,443.01707810865736,0.0,0.0,0.0,stop:lane_lost
1786336522.3262022,28.32790568231462,31.523745972663164,0.0,429.721517591061,0.0,0.0,0.0,stop:lane_lost
1786336522.3624663,27.764875623755287,32.313534000422806,0.0,458.7043213578202,0.0,0.0,0.0,stop:lane_lost
1786336522.3973331,28.646791714733155,30.969630053732544,0.0,404.58385823420986,0.0,0.0,0.0,stop:lane_lost
1786336522.4332182,27.78443753210821,32.13022503769025,0.0,378.4035412254,0.0,0.0,0.0,stop:lane_lost
1786336522.468887,27.77451505683123,32.21970499726012,0.0,408.07054060798,0.0,0.0,0.0,stop:lane_lost
1786336522.5029018,29.4782468168227,30.581285012885928,0.0,440.74842747075456,0.0,0.0,0.0,stop:lane_lost
1786336522.5367138,29.77371501694209,30.126070021651685,0.0,360.3627001764918,0.0,0.0,0.0,stop:lane_lost
1786336522.5709047,29.440330504122304,30.315485026221722,0.0,311.1944770214484,0.0,0.0,0.0,stop:lane_lost
1786336522.6053903,28.693647904513494,30.851258954498917,0.0,420.82152603226814,0.0,0.0,0.0,stop:lane_lost
1786336522.6378524,30.82503831426235,28.807149035856128,0.0,564.7333830130046,0.0,0.0,0.0,stop:lane_lost
1786336522.671478,29.71633176330621,29.976134013850242,0.0,678.4975390580953,0.0,0.0,0.0,stop:lane_lost
1786336522.705886,29.239438633495766,30.614674964454025,0.0,256.76055178099136,0.7426666666666668,0.0,0.0,stop:lane_lost
1786336522.7444131,25.85078688506045,34.85003300011158,0.0,432.41992969284524,0.0,0.0,0.0,stop:lane_lost
1786336522.7764938,31.30590351744093,28.355609043501318,0.0,0.0,0.0,0.0,0.0,stop:lane_lost
1786336522.8134615,26.91088403234203,33.37337099947035,0.0,445.3288567535584,0.0,0.0,0.0,stop:lane_lost
1786336522.848497,28.5276240043279,31.452666968107224,0.0,444.60660682271873,0.0,0.0,0.0,stop:lane_lost
1786336522.8844326,27.749331607921242,32.540782005526125,0.0,441.55501135576384,0.0,0.0,0.0,stop:lane_lost
1786336522.920813,27.600855545639057,32.73773501859978,0.0,455.62866843579366,0.0,0.0,0.0,stop:lane_lost
1786336522.9552927,28.97386393040314,30.873331008479,0.0,426.4076675655823,0.0,0.0,0.0,stop:lane_lost
