time,fps,latency_ms,lane_conf,target_x,risk,steering,throttle,state
1786527600.3902786,2.419067824116574,284.2790139998215,0.594758064516129,118.42900422194167,0.0,0.0,0.0,wait:lane_lock
1786527600.4733045,12.001762002692995,56.55935699996917,0.5524193548387096,118.04778607442525,0.0,0.0,0.0,wait:lane_lock
1786527600.5533526,12.489249098236032,54.281684000216046,0.5403225806451613,146.04778607442523,0.0,0.0,0.0,wait:lane_lock
1786527600.634123,12.387731384096705,55.15910599979179,0.49798387096774194,138.69460355913418,0.0,0.0,0.0,wait:lane_lock
1786527600.7017474,14.779621579873783,41.975740999987465,0.4495967741935484,110.69460355913418,0.0,0.0,0.0,wait:lane_lock
1786527600.769633,14.73308721519626,41.97214699979668,0.8064516129032258,123.00513092720597,0.0,0.0,0.0,wait:lane_lock
1786527600.8384101,14.535800448235745,43.039574999966135,0.8548387096774193,124.50462567335508,0.0,0.0,0.0,wait:lane_lock
1786527600.9063094,14.83119174626387,42.78597400025319,0.5887096774193548,127.88444226786633,0.0,0.16,0.012,follow
1786527600.9751604,14.553584230536876,43.089837000025,0.9334677419354839,126.64287715899161,0.0,0.11877758197886316,0.024,follow
1786527601.04694,13.826848587494668,45.74991699973907,0.0,130.43462268152837,0.0,0.11877758197886316,0.0,slow:lane_dropout
1786527601.1117408,15.521018874111704,37.409458000183804,1.0,126.39309636276643,0.0,0.1005320189659311,0.012,follow
1786527601.1749868,15.811103356791465,37.60435899994263,0.594758064516129,129.62110189040555,0.0,0.1601390581756774,0.024,follow
1786527601.2393103,15.566258292202674,37.857855999845924,0.5584677419354839,128.6816074179143,0.0,0.17073655837093632,0.036000000000000004,follow
1786527601.3027759,15.771994744568467,37.167628000133845,1.0,126.39131017140934,0.0,0.1415793278141895,0.048,follow
1786527601.3651397,15.99822586076639,36.48745100008455,0.49193548387096775,154.39131017140934,0.0,0.3015793278141895,0.06,follow
1786527601.4272368,16.110385266545602,36.49495099989508,0.7580645161290323,128.1599057359004,0.0,0.1415793278141895,0.072,follow
1786527601.494927,14.770411456920337,42.44971399975839,0.407258064516129,156.1599057359004,0.0,0.3015793278141895,0.08399999999999999,follow
1786527601.5584714,15.750761958810305,37.74832299995978,0.8608870967741936,133.1041039534652,0.0,0.1415793278141895,0.09599999999999999,follow
1786527601.6202993,16.148366801806848,36.09837599969978,0.5705645161290323,135.19790036369557,0.0,0.11556999258175288,0.10799999999999998,follow
1786527601.6825113,16.096351990458665,36.35749900013252,0.6068548387096775,134.57084971561957,0.0,0.11606309584571907,0.11999999999999998,follow
1786527601.745714,15.824212995339128,37.18544100001964,0.6129032258064516,129.1771678243892,0.0,0.03273737324148247,0.09499999999999997,follow
1786527601.8070602,16.297449841895954,36.13369100003183,0.6491935483870968,128.6486891469424,0.0,0.03906178637074882,0.10699999999999997,follow
1786527601.868668,16.21444156753785,36.28624700013461,0.6068548387096775,129.52284830329842,0.0,0.06869241055370695,0.11899999999999997,follow
1786527601.9307356,16.13037680302591,36.27885100013373,0.6008064516129032,133.20576415849942,0.0,0.14847319419502208,0.0999928060038791,follow
1786527601.9926968,16.12027322956336,36.08264700005748,0.594758064516129,142.60534912766045,0.0,0.30847319419502206,0.09,follow
1786527602.0533915,16.473530989348234,35.31043600014527,0.564516129032258,141.48456829351395,0.0,0.2995881070301895,0.09,follow
1786527602.1149075,16.272972738755627,35.44241999998121,0.5524193548387096,152.32765266324978,0.0,0.4595881070301895,0.09,follow
1786527602.1762109,16.316660431158205,35.578725000050326,0.5463709677419355,125.2215423606705,0.0,0.29958810703018945,0.102,follow
1786527602.2368975,16.35817199068184,35.44205499974851,0.0,133.61937046102304,0.0,0.29958810703018945,0.07699999999999999,slow:lane_dropout
1786527602.297781,16.523990545712152,35.13735899969106,0.49193548387096775,184.6521645718991,0.0,0.4595881070301895,0.08899999999999998,follow
1786527602.361676,15.696536474487472,37.76941700016323,0.4495967741935484,156.6521645718991,0.0,0.29958810703018945,0.09,follow
1786527602.424684,15.843983910109335,37.40680100008831,0.5584677419354839,134.30317044438945,0.0,0.13958810703018945,0.09,follow
1786527602.4863079,16.226103087874243,35.666176000177074,0.8185483870967742,133.31807395983805,0.0,0.03532955190204798,0.102,follow
1786527602.5477471,16.25586021728594,35.79336799975863,0.3167741935483871,128.3057203288945,0.0,-0.005487685143308482,0.09,follow
1786527602.6099885,16.089149073955387,36.88480700020591,0.6008064516129032,137.83012030625105,0.0,0.15451231485669153,0.102,follow
1786527602.6719863,16.114103580716527,36.091501000100834,0.6008064516129032,131.51692639166055,0.0,0.0699851386662078,0.09,follow
1786527602.732838,16.426849988643937,35.511797000253864,0.655241935483871,130.08287510649905,0.0,0.05632632396795438,0.09,follow
1786527602.7936945,16.432346877653387,35.60060100016926,0.6068548387096775,129.12304467208065,0.0,0.03801473824475077,0.09,follow
1786527602.8550897,16.284704843389637,35.437888000160456,0.594758064516129,134.2170488439939,0.0,0.12317520054670976,0.102,follow
1786527602.9165285,16.278008592640568,35.679041000094,0.5524193548387096,137.00425123366543,0.0,0.14692032971123636,0.11399999999999999,follow
1786527602.9787128,16.103696468213563,35.832587999721,0.8004032258064516,140.65016085990908,0.0,0.17852523687276656,0.126,follow
1786527603.039408,16.462979278789778,35.60445599987361,0.49798387096774194,160.60174718986198,0.0,0.3385252368727666,0.101,follow
1786527603.10078,16.28324085205192,35.3681990000041,0.7641129032258064,147.4645740188522,0.0,0.19353898879559314,0.113,follow
1786527603.1626537,16.169923124796412,35.90467300000455,0.5463709677419355,151.30688084048197,0.0,0.22529756037821239,0.09551996924731726,follow
1786527603.223904,16.317936321476424,36.045875000127126,0.8185483870967742,153.24939373402916,0.0,0.23789604722643365,0.10751996924731726,follow
1786527603.2875788,15.709431073695486,37.783480000143754,0.3174884792626728,125.24939373402916,0.0,0.07789604722643365,0.09,follow
1786527603.3493662,16.18042965385633,36.37328099966908,0.9032258064516129,153.24939373402916,0.0,0.23012623468581744,0.102,follow
1786527603.4109626,16.25658985251794,35.75560600029348,0.6129032258064516,165.99408197524917,0.0,0.38739586389496583,0.09,follow
1786527603.4784236,14.818451372601047,41.61479300000792,0.6491935483870968,163.93901072588517,0.0,0.2930816922139047,0.102,follow
1786527603.540906,15.998572415350871,36.347394999665994,1.0,167.03233897407637,0.0,0.3105220643242864,0.11399999999999999,follow
1786527603.6022651,16.31027040445621,36.0458230002223,0.6008064516129032,164.4979651317994,0.0,0.242503640727965,0.126,follow
1786527603.6644297,16.073134045710304,36.14707600036127,0.564516129032258,176.76214432843906,0.0,0.40250364072796496,0.101,follow
1786527603.7269082,16.03043088754437,37.28336099993612,0.5524193548387096,160.8943633000666,0.0,0.24250364072796496,0.09,follow
1786527603.7886877,16.163143790981156,36.53708799993183,0.7217741935483871,170.00047213184646,0.0,0.3192792547721075,0.102,follow
1786527603.8501396,16.273634789656704,36.105356000007305,0.49798387096774194,145.93625214882059,0.0,0.1592792547721075,0.09,follow
1786527603.911849,16.19637233333694,35.71232400008739,0.7701612903225807,169.9335520321538,0.0,0.3192792547721075,0.09,follow
1786527603.9734743,16.240473602135733,36.35848900012206,0.7762096774193549,168.8502380405036,0.0,0.3307494669008415,0.102,follow
1786527604.0353813,16.139095244163826,36.13962899999024,0.5584677419354839,167.68000895568665,0.0,0.2892429108715645,0.11399999999999999,follow
1786527604.0965874,16.336152539484367,35.84592200013503,0.8487903225806451,165.14468867168642,0.0,0.2664059199215574,0.126,follow
1786527604.1578252,16.32769181106042,35.55096500031141,0.5766129032258065,161.81501752963973,0.0,0.22801349449264294,0.101,follow
1786527604.2199564,16.09775561706074,35.8285249999426,0.9153225806451613,159.36044409415382,0.0,0.20413847834903853,0.113,follow
1786527604.2810245,16.383367657584984,36.0017599996354,0.655241935483871,154.230995000417,0.0,0.14797342854318796,0.11411713305821033,follow
1786527604.3424227,16.30946678267788,35.64945700009048,1.0,152.50296425996524,0.0,0.1544421769118957,0.12611713305821035,follow
1786527604.4030318,16.467610581388396,35.53908899993985,0.594758064516129,151.0991807097869,0.0,0.16414037682318156,0.1234192521907524,follow
1786527604.4647248,16.223401955467356,35.55294400030107,0.5584677419354839,159.5136542104347,0.0,0.32414037682318153,0.0984192521907524,follow
1786527604.5255444,16.426133051308458,35.70237600024484,0.5584677419354839,167.41213795620368,0.0,0.48414037682318156,0.09,follow
1786527604.5867755,16.334596035750355,35.47460800018598,0.49798387096774194,161.86343542214124,0.0,0.42239853474877465,0.09,follow
1786527604.6476648,16.420990854060154,35.762324999723205,0.45564516129032256,168.65481030292426,0.0,0.5709242380013,0.09,follow
1786527604.7093883,16.20835017238081,35.82805599990024,0.564516129032258,140.65481030292426,0.0,0.41092423800129996,0.09,follow
1786527604.770343,16.413087743735264,35.78508600003261,0.8366935483870968,127.96622468106266,0.0,0.2509242380012999,0.102,follow
1786527604.8328655,15.981433154470054,36.02847899992412,0.5705645161290323,124.99672509686305,0.0,0.09092423800129992,0.11399999999999999,follow
1786527604.8941221,16.329205669408562,36.04608299974643,0.9092741935483871,121.28254648067133,0.0,-0.03672509720236031,0.126,follow
1786527604.955848,16.192697766954893,35.69451099974685,0.6008064516129032,113.48984014630986,0.0,-0.12182706429795923,0.101,follow
1786527605.016977,16.261285026876894,35.19532900008926,0.0,109.98493088029896,0.0,-0.12182706429795923,0.07600000000000001,slow:lane_dropout
1786527605.0781353,16.516271698727255,35.96274799974708,0.6129032258064516,111.49484140429988,0.0,-0.08051137728452218,0.08800000000000001,follow
1786527605.1415136,15.730978124894905,37.28919400009545,0.6008064516129032,103.46896098734332,0.0,-0.16945503906916837,0.1,follow
1786527605.2029247,16.26989755590195,35.71784399991884,0.594758064516129,101.98111973206775,0.0,-0.14278806437035976,0.112,follow
1786527605.2644248,16.260816735934423,35.59966400007397,0.594758064516129,114.61256963064932,0.0,0.01721193562964024,0.09,follow
1786527605.3258176,16.300604534008492,35.86696399997891,0.5584677419354839,109.21616846487618,0.0,0.02554416375211794,0.09,follow
1786527605.3870902,16.314636243572497,35.87696400018103,0.5524193548387096,113.7179010854357,0.0,0.11763323699062395,0.09,follow
1786527605.447861,16.451552743604626,35.310853000282805,0.5463709677419355,112.82888105711106,0.0,0.10471490221935503,0.09,follow
1786527605.5093126,16.304702010237335,36.173014999803854,0.5403225806451613,111.68903339941266,0.0,0.08861328544763827,0.09,follow
1786527605.569693,16.52218456864695,35.03693900029248,0.5342741935483871,114.07793027093484,0.0,0.13627477232918836,0.09,follow
1786527605.632394,15.949437730454111,36.92965199979881,0.5282258064516129,129.19286697680258,0.0,0.29627477232918836,0.09,follow
1786527605.693512,16.362061262302497,35.61768600002324,0.5282258064516129,129.631037340705,0.0,0.38010366624967473,0.09,follow
1786527605.7560773,15.982910049685529,36.07212700035234,0.5221774193548387,130.84356707795445,0.0,0.3883847389455032,0.09,follow
1786527605.8185728,16.014919755473855,36.640060000081576,0.5161290322580645,134.75613539606252,0.0,0.44538515192555234,0.09,follow
1786527605.8807948,16.06717518849849,36.53531700001622,0.5161290322580645,134.29303097157282,0.0,0.42446450423164883,0.09,follow
1786527605.9427621,16.131623465204072,36.71287499992104,0.5100806451612904,122.14244856952612,0.0,0.2644645042316488,0.09,follow
1786527606.0046592,16.154698425964156,36.0556670002552,0.5100806451612904,123.6834810613496,0.0,0.2518634830783608,0.09,follow
1786527606.067708,15.863567985208482,36.85787900030846,0.5100806451612904,137.34880934174947,0.0,0.41186348307836085,0.09,follow
1786527606.1294117,16.202085370424072,35.885974999928294,0.5161290322580645,143.70102362780312,0.0,0.5718634830783609,0.09,follow
1786527606.1921432,15.939930181764366,36.1898910000491,0.5221774193548387,141.71743615462714,0.0,0.5311775752539367,0.09,follow
1786527606.2579079,15.21181316556962,40.07511100007832,0.5282258064516129,140.97244894783864,0.0,0.5185511738576775,0.09,follow
1786527606.3256488,14.818531522058692,38.67168400029186,0.5342741935483871,125.26307122798863,0.0,0.35855117385767743,0.09,follow
1786527606.3927283,14.922975435296902,38.676787999975204,0.5403225806451613,119.55242161603354,0.0,0.19855117385767743,0.09,follow
1786527606.4642258,14.032008948886286,41.87532200012356,0.5463709677419355,104.29207198741756,0.0,0.03855117385767742,0.09,follow
1786527606.5336535,14.285624898502338,38.14244900013364,0.5463709677419355,94.26148767919445,0.0,-0.12144882614232258,0.09391623301086925,follow
1786527606.5976975,15.64423825756116,37.29836100001194,0.5403225806451613,89.2941760183725,0.0,-0.22183643929019967,0.10591623301086925,follow
1786527606.6614838,15.661938927680813,36.960225999791874,0.5463709677419355,73.31105194328369,0.0,-0.38183643929019967,0.09,follow
1786527606.7278457,15.141058644590704,40.029902000242146,0.5403225806451613,89.90076666702933,0.0,-0.22183643929019967,0.102,follow
1786527606.7912328,15.733491767524008,37.620975000209,0.5463709677419355,99.62251434204433,0.0,-0.06183643929019966,0.09032687264674555,follow
