time,fps,latency_ms,lane_conf,target_x,risk,steering,throttle,state
1786104702.1386817,0.5147269066014697,1932.3188780108467,0.5040322580645161,96.67855117089383,0.0,-0.1368581412712555,0.008,follow
1786104702.1469648,111.72507742629583,7.70641301642172,0.4659274193548387,0.0,0.0,-0.29685814127125554,0.016,follow
1786104702.154805,127.67289616056884,7.267843000590801,0.5152520161290323,104.16538850023368,0.0,-0.13685814127125553,0.024,follow
1786104702.162731,125.44037397229106,7.382361014606431,0.5621315524193549,114.35628917833732,0.0,0.02314185872874447,0.032,follow
1786104702.169833,139.11624746207582,6.726377992890775,0.5926032510080645,112.78468875286283,0.0,-0.13685814127125553,0.04,follow
1786104702.1770458,140.4450000520746,6.760834017768502,0.5933574357358871,125.3518112666501,0.0,0.02314185872874447,0.048,follow
1786104702.184229,139.09618041773436,6.721634010318667,0.5663274945186492,147.34107684529988,0.0,0.18314185872874447,0.056,follow
1786104702.1918082,130.8782837243852,7.16623300104402,0.5466410972435736,147.31832178031829,0.0,0.3431418587287445,0.064,follow
1786104702.198796,144.448678635351,6.467436003731564,0.49785703578896795,194.88266178270084,0.0,0.5031418587287445,0.07200000000000001,follow
1786104702.206157,135.1734220465895,6.879285996546969,0.4661473958434743,206.22954822958286,0.0,0.6631418587287445,0.08000000000000002,follow
1786104702.2134764,137.5856092749808,6.713548005791381,0.5217458072982584,136.2403364307113,0.0,0.5031418587287445,0.08800000000000002,follow
1786104702.2206218,139.6742652145793,6.640979991061613,0.5049613876470938,143.01593901593816,0.0,0.6631418587287445,0.09,follow
1786104702.227743,140.56493086419144,6.661879015155137,0.4830676439060948,144.95414077178702,0.0,0.5600210702562717,0.09,follow
1786104702.2351902,134.46714196206187,6.984243023907766,0.5136915491841229,130.11391857618258,0.0,0.40002107025627165,0.09,follow
1786104702.242569,134.5246844280772,6.966732005821541,0.5335970876148411,131.0970371347728,0.5758609693877551,0.2732131452579724,0.09,follow
1786104702.2499251,136.8923707093706,6.874860002426431,0.49503165533674354,150.68483969799794,0.0,0.4332131452579724,0.09,follow
1786104702.2574215,132.3568394372887,7.093182997778058,0.4689641243559801,150.397595469964,0.0,0.40762524886238516,0.09,follow
1786104702.2644908,142.29319474301326,6.626301008509472,0.5108750679281613,128.13800714560688,0.0,0.24762524886238516,0.09,follow
1786104702.2717233,137.30285009959888,6.838692992459983,0.538117181250079,128.23562236311773,0.0,0.13065478279983664,0.09,follow
