timestamp,fps,lane_confidence,target_x,risk,white_front,steering,throttle,throttle_max,state,armed,competition,green,start_authorized,start_latency_ms
1787228219.3159673,0.3959519870774459,0.0,112.0,0.0,0.3541938855500392,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.385824,0.3391376862839647,0.0,112.0,0.0,0.3413901228116018,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.41888,3.1406911209726265,0.0,112.0,0.0,0.3570681996341782,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.4478772,8.36584356117408,0.0,112.0,0.0,0.35576169323229684,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.4778485,13.85450649741452,0.0,112.0,0.0,0.3599425137183172,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.5141563,17.753901840032416,0.0,112.0,0.0,0.35223412594721715,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.5478313,19.702347840862313,0.0,112.0,0.0,0.35092761954533574,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.5788069,21.70448999586742,0.0,112.0,0.0,0.3588973085968121,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.6151812,23.795710393980162,0.0,112.0,0.0,0.3500130650640188,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.646826,24.51732674254041,0.0,112.0,0.0,0.33394303632087796,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.676706,25.979837745893803,0.0,112.0,0.0,0.34870655866213746,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.7134604,27.46770406788552,0.0,112.0,0.0,0.342565978573295,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.7450087,27.417953857156824,0.0,112.0,0.0,0.339691664489156,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.7772198,28.283162910197916,0.0,112.0,0.0,0.3568068983538019,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.8137722,28.826405692068494,0.0,112.0,0.0,0.3460935458583747,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.844992,28.54473949848272,0.0,112.0,0.0,0.33590279592370004,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.875155,29.219504652928748,0.0,112.0,0.0,0.35184217402665274,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.9108555,30.04249572995739,0.0,112.0,0.0,0.3349882414423831,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.9437678,29.535752001566284,0.0,112.0,0.0,0.3264959498301542,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228219.974161,29.812074390441957,0.0,112.0,0.0,0.33198327671805594,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.011405,30.327260760742718,0.0,112.0,0.0,0.35732950091455445,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.0415423,29.68619026027754,0.0,112.0,0.0,0.35406323490985103,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.0712776,30.42733364638309,0.0,112.0,0.0,0.3496211131434544,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.1067123,31.068468726998013,0.0,112.0,0.0,0.35536974131173243,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.1394577,30.45277331653218,0.0,112.0,0.0,0.35406323490985103,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.1694176,30.52536622938551,0.0,112.0,0.0,0.3562842957930494,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.203495,31.094588369801826,0.0,112.0,0.0,0.3556310425921087,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.2366035,30.462430165292822,0.0,112.0,0.0,0.35902795923700026,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.262657,30.741623698687068,0.0,112.0,0.0,0.3583747060360596,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.293875,32.24176125280085,0.0,112.0,0.0,0.352103475307029,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.3239532,31.679310449536835,0.0,112.0,0.0,0.3528873791481578,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.3506672,32.6901982786809,0.0,112.0,0.0,0.35301802978834596,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.3821104,33.62602363806572,0.0,112.0,0.0,0.3585053566762477,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.4086227,33.26375688380136,0.0,112.0,0.0,0.35693754899399005,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.4352317,34.159413827019186,0.0,112.0,0.0,0.34988241442383067,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.4691122,34.84973821560223,0.0,112.0,0.0,0.3581134047556833,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.4977946,33.66024966116481,0.0,112.0,0.0,0.36177162268095114,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.523668,34.07896178385658,0.0,112.0,0.0,0.3577214528351189,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.5558445,34.99556632591835,0.0,112.0,0.0,0.35785210347530705,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.5857525,33.85676399359476,0.0,112.0,0.0,0.3591586098771884,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.6121294,34.11427868337376,0.0,112.0,0.0,0.3560229945126731,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.6420279,35.00975477590943,0.0,112.0,0.0,0.3560229945126731,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.6739335,34.358020358346934,0.0,112.0,0.0,0.36007316435850534,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.7007716,34.080893866732715,0.0,112.0,0.0,0.3571988502743663,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
1787228220.7332463,34.730080556808915,0.0,112.0,0.0,0.33956101384896786,0.0,0.0,1.0,stop:lane_lost,0,0,0,0,-1.0
