time,fps,latency_ms,lane_conf,target_x,risk,steering,throttle,state
1786527666.9348538,0.6984556461179402,1427.4563650001255,1.0,57.91596048822581,0.0,0.0,0.0,wait:lane_lock
1786527666.9951289,13.301478951486253,60.12665599973843,0.0,75.89755766621482,0.0,0.0,0.0,wait:lane_lock
1786527667.0539825,17.01988835227148,58.68072800012669,0.0,76.04554326270788,0.0,0.0,0.0,wait:lane_lock
1786527667.1094098,18.010714105623762,55.28692699999738,0.5016532258064516,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527667.1444016,28.616472534471356,34.85078999983671,0.49693548387096775,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527667.1828463,25.98136216590668,38.31662399989,0.5016532258064516,138.5,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527667.2251728,23.655561027165216,42.1855420004249,0.49693548387096775,133.5,0.721014030612245,0.0,0.0,wait:lane_lock
1786527667.2741425,20.48541376058023,48.81532599983984,0.5016532258064516,138.5,0.7207270408163267,0.0,0.0,wait:lane_lock
1786527667.3240714,19.958502680437537,49.78868800026248,0.5063709677419355,138.5,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527667.3727465,20.578885701192668,48.49380599989672,0.5063709677419355,137.5,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527667.4223337,20.218664042729696,48.95402800002557,0.5158064516129032,138.0,0.716326530612245,0.0,0.0,wait:lane_lock
1786527667.4729753,19.720779400702714,50.47766699999556,0.5016532258064516,138.0,0.7242346938775511,0.0,0.0,wait:lane_lock
1786527667.5213184,20.611958749347707,48.20535999988351,0.49693548387096775,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527667.5694091,20.823577053755816,47.924465999585664,0.49693548387096775,139.0,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527667.617122,20.92076031894141,47.57565299996713,0.49693548387096775,138.5,0.7207270408163267,0.0,0.0,wait:lane_lock
1786527667.664692,21.020420329459245,47.445128000163095,0.5016532258064516,138.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527667.7103508,21.93021555390153,45.53465400022105,0.49693548387096775,138.0,0.7165816326530614,0.0,0.0,wait:lane_lock
1786527667.757168,21.378606723378866,46.657240000058664,0.49693548387096775,138.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527667.805373,20.777334952750497,48.02285400000983,0.5016532258064516,137.5,0.7287308673469388,0.0,0.0,wait:lane_lock
1786527667.8516304,21.527417642014065,46.10706699986622,0.49693548387096775,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527667.8938425,23.70553496501107,41.78818699983822,0.49693548387096775,138.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527667.9345345,24.56299725938979,40.57195199993657,0.5016532258064516,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527667.9755719,24.427397378173694,40.88435799985746,0.5016532258064516,138.0,0.7207270408163267,0.0,0.0,wait:lane_lock
1786527668.0212505,21.87933320180991,45.53106100001969,0.5016532258064516,137.5,0.7287308673469388,0.0,0.0,wait:lane_lock
1786527668.0627959,24.09460080016754,41.38942500003395,0.49693548387096775,138.0,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527668.1051629,23.610848079704528,42.19929300006697,0.49221774193548395,138.0,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527668.1451926,24.91021176418007,39.89198399995075,0.5016532258064516,138.5,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527668.1846595,25.32009986756594,39.34795699979077,0.5016532258064516,138.0,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527668.231237,21.48105240157745,46.4559309998549,0.5016532258064516,138.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527668.2735484,23.67198170498539,42.1710109999367,0.49693548387096775,138.5,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527668.3195186,21.818391909504996,45.502101000238326,0.5016532258064516,137.5,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527668.361589,23.66740050610071,41.929441999855044,0.49693548387096775,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527668.4031777,24.084777259770885,41.446926000389794,0.5016532258064516,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527668.448037,22.244027795507062,44.72895199978666,0.5016532258064516,137.5,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527668.490129,23.866222567119276,41.93256600001405,0.5016532258064516,137.5,0.7290178571428573,0.0,0.0,wait:lane_lock
1786527668.5334055,23.025968733740022,43.13098700004048,0.5016532258064516,138.0,0.7287308673469388,0.0,0.0,wait:lane_lock
1786527668.57674,23.088909595395982,43.18010300039532,0.5016532258064516,138.5,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527668.6176207,24.413574943859928,40.759561999948346,0.49693548387096775,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527668.6586614,24.425781030677165,40.89571199983766,0.49693548387096775,138.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527668.7006872,23.738626141804485,41.90136799979882,0.5016532258064516,138.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527668.7423532,24.064642249615495,41.20567000018127,0.5016532258064516,138.5,0.7242346938775511,0.0,0.0,wait:lane_lock
1786527668.7839537,23.9761989230343,41.48156300016126,0.5016532258064516,137.5,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527668.8253484,24.269824727581785,41.2438469998051,0.5016532258064516,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527668.8672578,23.753810378431787,41.782456999953865,0.5016532258064516,139.0,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527668.9091911,23.86085361870329,41.807979000168416,0.49693548387096775,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527668.9508445,23.990579571092884,41.5359910002735,0.5016532258064516,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527668.9924424,24.073543519960666,41.46630200011714,0.49693548387096775,138.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527669.0347493,23.683019270312343,42.16054200014696,0.5016532258064516,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527669.075666,24.397535790509327,40.78195800002504,0.49693548387096775,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527669.1158757,24.83696519314797,40.08881300023859,0.5016532258064516,137.5,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527669.1571903,24.242917916385167,40.89284800011228,0.5016532258064516,137.5,0.7207270408163267,0.0,0.0,wait:lane_lock
1786527669.1985636,24.116785437023516,41.246712999964075,0.5016532258064516,138.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527669.24068,23.800010605181228,41.96579700010261,0.5016532258064516,137.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527669.2821708,24.115573984648552,41.359006999755366,0.5063709677419355,138.5,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527669.3242035,23.764542058232454,41.90121100009492,0.5063709677419355,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527669.3650298,24.470423932083598,40.70008100006817,0.5016532258064516,138.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527669.4094882,22.51117516640792,44.32170100017174,0.5063709677419355,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527669.4531274,22.955298137887937,43.488550999882136,0.5016532258064516,138.0,0.7206632653061226,0.0,0.0,wait:lane_lock
1786527669.4978514,22.337219689438534,44.56259400012641,0.49693548387096775,138.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527669.5412073,23.125897501497853,43.18786500016358,0.49693548387096775,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527669.585828,22.377025990799435,44.13815399993837,0.5016532258064516,138.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527669.6298099,22.682366796118327,43.850488000316545,0.5016532258064516,138.0,0.721014030612245,0.0,0.0,wait:lane_lock
1786527669.6728024,23.289499777731542,42.850823999742715,0.5016532258064516,137.5,0.7242346938775511,0.0,0.0,wait:lane_lock
1786527669.7186856,21.811426779558314,45.72721199974694,0.5016532258064516,138.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527669.7601328,24.072939659181,41.31181899992953,0.49693548387096775,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527669.8011816,24.43075366715021,40.867378000257304,0.49693548387096775,138.5,0.721014030612245,0.0,0.0,wait:lane_lock
1786527669.8431935,23.73780455459937,41.87308500013387,0.5016532258064516,138.0,0.7165816326530614,0.0,0.0,wait:lane_lock
1786527669.887807,22.467998156243134,44.46274600013567,0.5016532258064516,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527669.9312453,22.959333670513466,43.30974300000889,0.49693548387096775,138.0,0.7290178571428573,0.0,0.0,wait:lane_lock
1786527669.9762583,22.282079811014903,44.877185999666835,0.49693548387096775,138.0,0.7204081632653062,0.0,0.0,wait:lane_lock
1786527670.0196683,22.974388909424956,42.89431400002286,0.5016532258064516,138.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527670.061392,23.97464230858172,41.590421000364586,0.49693548387096775,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527670.104408,23.384953826169646,42.84920800000691,0.5016532258064516,138.0,0.7206632653061226,0.0,0.0,wait:lane_lock
1786527670.1490214,22.273239324334643,44.47118500002034,0.49693548387096775,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527670.1899786,24.474447942170517,40.77352100011922,0.49693548387096775,138.5,0.7245854591836736,0.0,0.0,wait:lane_lock
1786527670.2312555,24.18370737336733,41.13139699984458,0.5016532258064516,138.0,0.7290178571428573,0.0,0.0,wait:lane_lock
1786527670.273916,23.470773488787376,42.51076099990314,0.49693548387096775,138.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527670.3166478,23.382390445711604,42.56086700024753,0.49693548387096775,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527670.3633819,21.429527797921214,46.58369600019796,0.5016532258064516,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527670.4130104,20.131636746251996,49.480867000056605,0.49693548387096775,138.0,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527670.459379,21.578638373622564,45.9014359998946,0.49693548387096775,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527670.5028775,22.957082514825938,43.361516000004485,0.5016532258064516,137.5,0.7248724489795919,0.0,0.0,wait:lane_lock
1786527670.5452957,23.563903775443706,42.22059599987915,0.5016532258064516,137.5,0.7287308673469388,0.0,0.0,wait:lane_lock
