time,fps,latency_ms,lane_conf,target_x,risk,steering,throttle,state
1786336585.8057022,0.5159758810332774,1924.6449730126187,0.0,436.3245927892888,0.0,0.0,0.0,wait:lane_lock
1786336585.843745,17.574297094856448,34.03189103119075,0.0,379.1103784086627,0.0,0.0,0.0,wait:lane_lock
1786336585.8780549,29.25426492159413,30.581992003135383,0.0,352.31157257057333,0.0,0.0,0.0,wait:lane_lock
1786336585.9134512,28.129509970479212,31.717058969661593,0.0,541.438351995999,0.0,0.0,0.0,stop:lane_lost
1786336585.9460592,30.767395097575122,28.751991980243474,0.45348011363636365,318.5795671904008,0.0,-0.16,0.008,follow
1786336585.978889,30.468022023596124,29.16212397394702,0.40980113636363635,290.5795671904008,0.0,-0.32,0.016,follow
1786336586.0182998,25.409911448076844,35.542048048228025,0.0,400.4780802323095,0.0,-0.32,0.0,slow:lane_dropout
1786336586.0544815,27.642327270047797,32.26566599914804,0.5930397727272727,408.5102269462123,0.0,-0.16,0.008,follow
1786336586.0965543,23.757176027201737,38.24321902357042,0.9435369318181818,406.75967808332433,0.0,0.0,0.016,follow
1786336586.1322412,28.000675574412195,31.7915269988589,0.0,407.29249487479524,0.0,0.0,0.0,slow:lane_dropout
1786336586.1733959,24.20868936318469,37.330938037484884,0.0,402.69729209512604,0.0,0.0,0.0,slow:lane_dropout
1786336586.208291,28.738937150466917,31.171226990409195,0.0,438.83851800106197,0.0,0.0,0.0,slow:lane_dropout
1786336586.241377,29.925620199962776,29.58997100358829,0.0,258.30196803124545,0.0,0.0,0.0,stop:lane_lost
1786336586.2751524,30.19043553709416,29.624724003951997,0.0,419.47026341800404,0.0,0.0,0.0,stop:lane_lost
1786336586.3084705,29.750347253095754,29.42856797017157,0.0,485.6056208965129,0.0,0.0,0.0,stop:lane_lost
1786336586.3424788,29.42501549676473,29.988433001562953,0.0,536.2805343344623,0.0,0.0,0.0,stop:lane_lost
1786336586.375432,30.194992616573845,29.281424009241164,0.4087357954545454,244.04616100686894,0.0,-0.16,0.008,follow
1786336586.4146965,25.640006614097516,35.35273397574201,0.8359375,272.04616100686894,0.0,-0.055235619097071115,0.016,follow
1786336586.4470663,30.817415006469382,28.573582007084042,0.0,719.0,0.0,-0.055235619097071115,0.0,slow:lane_dropout
1786336586.48383,27.147266674498034,32.97091799322516,0.6175426136363636,443.01707810865736,0.0,0.10476438090292889,0.008,follow
1786336586.5191638,28.374961936507262,31.54638601699844,0.6164772727272727,429.721517591061,0.0,0.03741527110095652,0.016,follow
1786336586.5550022,28.058743245690113,31.858431990258396,0.6463068181818182,457.721517591061,0.0,0.19741527110095652,0.024,follow
1786336586.590291,28.21443213155207,31.524079968221486,0.6090198863636364,429.721517591061,0.0,0.03741527110095652,0.032,follow
1786336586.6261897,27.73328282974751,32.05841203453019,0.0,378.4035412254,0.0,0.03741527110095652,0.0,slow:lane_dropout
1786336586.6609838,28.450900000233837,31.506686995271593,0.0,408.07054060798,0.0,0.03741527110095652,0.0,slow:lane_dropout
1786336586.695183,29.40133670823773,30.53431597072631,0.0,440.74842747075456,0.0,0.03741527110095652,0.0,slow:lane_dropout
1786336586.7287161,29.968944704498348,29.801949975080788,0.0,360.3627001764918,0.0,0.0,0.0,stop:lane_lost
1786336586.7630029,29.352594208094832,30.217171006370336,0.54296875,311.1944770214484,0.0,-0.16,0.008,follow
1786336586.797699,28.553439076431815,30.981435033027083,0.5035511363636364,339.1944770214484,0.0,0.0,0.016,follow
1786336586.830384,30.720009741214028,28.90081296209246,0.0,564.7333830130046,0.0,0.0,0.0,slow:lane_dropout
1786336586.8639026,29.702850034885813,29.852387961000204,0.4513494318181818,678.4975390580953,0.0,0.16,0.008,follow
1786336586.8989062,28.764185598526876,31.07084200019017,0.0,256.76055178099136,0.7426666666666668,0.16,0.0,slow:lane_dropout
1786336586.937697,25.735609939101728,34.936194017063826,0.8156960227272727,432.41992969284524,0.0,0.0,0.008,follow
1786336586.9700084,30.819750511394687,28.57323596253991,0.3458806818181818,404.41992969284524,0.0,-0.16,0.016,follow
1786336587.0071223,26.994520512141367,33.517736999783665,0.6058238636363636,432.41992969284524,0.0,0.0,0.024,follow
1786336587.041899,28.667213906477244,31.169492984190583,0.6111505681818181,444.60660682271873,0.0,0.16,0.032,follow
1786336587.0774336,28.006404966870388,32.071585999801755,0.6526988636363636,441.55501135576384,0.0,0.1593892612670102,0.04,follow
1786336587.1139405,27.52729923962275,32.781511021312326,0.6068892045454546,455.62866843579366,0.0,0.31938926126701017,0.048,follow
1786336587.1487772,28.83675140960586,31.10290499171242,0.5930397727272727,427.62866843579366,0.0,0.15938926126701017,0.056,follow
1786336587.183008,29.128017509686572,30.562647036276758,0.5557528409090908,455.23771879328604,0.0,0.31938926126701017,0.064,follow
1786336587.2177992,28.77439412891233,31.040225992910564,0.5174005681818181,460.71091481989373,0.0,0.26197656923370494,0.07200000000000001,follow
