timestamp,fps,lane_confidence,target_x,risk,white_front,steering,throttle,throttle_max,state,armed
1786523859.8824444,0.304638898329047,0.8064516129032258,219.79933651440015,0.0,0.0,0.15,0.08,1.0,follow,0
1786523860.1818752,0.2487318706716652,0.8850806451612904,216.29933651440015,0.0,0.0,0.3,0.16,1.0,follow,0
1786523860.3057086,1.591783514872092,0.8487903225806451,217.46321932666524,0.0,0.0,0.44999999999999996,0.19054800392019866,1.0,follow,0
1786523860.4150388,2.870971921838829,0.8185483870967742,218.33714180735646,0.0,0.0,0.6,0.18366935483870972,1.0,follow,0
1786523860.518339,4.145393079710441,0.8850806451612904,214.83714180735646,0.0,0.0,0.75,0.18965725806451614,1.0,follow,0
1786523860.6152592,5.2440696222849965,0.8125,216.0068341278862,0.0,0.0,0.82,0.183125,1.0,follow,0
1786523860.72013,6.239588025640016,0.8669354838709677,217.3459271244913,0.0,0.0,0.82,0.18802419354838712,1.0,follow,0
1786523860.808082,6.903637875074564,0.594758064516129,213.8459271244913,0.0,0.0,0.82,0.16352822580645163,1.0,follow,0
1786523860.9077802,7.833465323218966,0.8306451612903225,215.58787650843917,0.0,0.0,0.82,0.18475806451612906,1.0,follow,0
1786523861.0019774,8.262310972363018,0.8790322580645161,212.08787650843917,0.0,0.0,0.82,0.18911290322580646,1.0,follow,0
1786523861.103808,8.712391223730908,0.8790322580645161,208.58787650843917,0.0,0.0,0.82,0.18911290322580646,1.0,follow,0
1786523861.1999578,8.9587635226071,0.8790322580645161,205.08787650843917,0.0,0.0,0.82,0.18911290322580646,1.0,follow,0
1786523861.2971408,9.24560830522274,0.8911290322580645,201.58787650843917,0.0,0.0,0.82,0.1902016129032258,1.0,follow,0
1786523861.399405,9.454013003071465,0.872983870967742,198.08787650843917,0.0,0.0,0.82,0.1885685483870968,1.0,follow,0
1786523861.4973233,9.497105329208965,0.8306451612903225,201.58787650843917,0.0,0.0,0.82,0.20303326054453155,1.0,follow,0
1786523861.5923066,9.634155155831076,0.8850806451612904,198.08787650843917,0.0,0.0,0.82,0.18965725806451614,1.0,follow,0
1786523861.6926734,9.810797182709415,0.752016129032258,201.58787650843917,0.0,0.0,0.82,0.18809194657442221,1.0,follow,0
1786523861.791953,9.861962168789853,0.872983870967742,198.08787650843917,0.0,0.0,0.82,0.22766346121153722,1.0,follow,0
1786523861.8922648,9.919584312575337,0.8790322580645161,194.58787650843917,0.0,0.0,0.82,0.18911290322580646,1.0,follow,0
1786523861.98781,9.919760047179052,0.7278225806451613,198.08787650843917,0.0,0.0,0.82,0.21965712729551382,1.0,follow,0
1786523862.0810406,9.943647748284612,0.8245967741935484,201.58787650843917,0.0,0.0,0.82,0.1899192155726822,1.0,follow,0
1786523862.166803,10.200176496575004,0.5221774193548387,198.08787650843917,0.0,0.0,0.82,0.1569959677419355,1.0,follow,0
1786523862.2657351,10.457684469841464,0.8850806451612904,194.58787650843917,0.0,0.0,0.82,0.18965725806451614,1.0,follow,0
1786523862.3504508,10.414819723897718,0.564516129032258,191.08787650843917,0.0,0.0,0.82,0.16080645161290322,1.0,follow,0
1786523862.4459145,10.674371767318979,0.8850806451612904,187.58787650843917,0.0,0.0,0.82,0.18965725806451614,1.0,follow,0
1786523862.5431485,10.64599719799644,0.7157258064516129,191.08787650843917,0.0,0.0,0.82,0.2513710075643749,1.0,follow,0
1786523862.6413407,10.55597876579753,0.8790322580645161,187.58787650843917,0.0,0.0,0.8182819148533277,0.2872171229793766,1.0,follow,0
1786523862.7345104,10.485682953587084,0.6068548387096775,184.08787650843917,0.0,0.0,0.7463112397694662,0.164616935483871,1.0,follow,0
1786523862.8346324,10.53600781647806,0.8850806451612904,180.58787650843917,0.0,0.0,0.7646099723442444,0.22515352848374076,1.0,follow,0
1786523862.9274023,10.446149982597863,0.7701612903225807,184.08787650843917,0.0,0.0,0.7436773409436527,0.2895947033338351,1.0,follow,0
1786523863.0227377,10.511146002886967,0.872983870967742,180.58787650843917,0.0,0.0,0.7396481726718813,0.34994120318373717,1.0,follow,0
1786523863.119754,10.498836255554366,0.842741935483871,184.08787650843917,0.0,0.0,0.7421263714438149,0.3529070090164001,1.0,follow,0
1786523863.2169256,10.473534129022644,0.872983870967742,180.58787650843917,0.0,0.0,0.732288378472093,0.3506114587803894,1.0,follow,0
1786523863.3126385,10.43713341383003,0.8487903225806451,184.08787650843917,0.0,0.0,0.7449741974204034,0.33899687264852657,1.0,follow,0
1786523863.4060483,10.43913147753165,0.7762096774193549,187.58787650843917,0.0,0.0,0.7404954634230726,0.3353940505537967,1.0,follow,0
1786523863.503977,10.478250578008009,0.8911290322580645,184.08787650843917,0.0,0.0,0.7393828874228299,0.3634876354579911,1.0,follow,0
1786523863.600458,10.438001262846,0.8850806451612904,180.58787650843917,0.0,0.0,0.7447898532585331,0.36201616368572076,1.0,follow,0
1786523863.6942518,10.394710477597325,0.8245967741935484,184.08787650843917,0.0,0.0,0.7366517869225343,0.34446678737780173,1.0,follow,0
1786523863.7893653,10.44564894615356,0.7943548387096775,180.58787650843917,0.0,0.0,0.7317136453420326,0.3521032793063018,1.0,follow,0
1786523863.8765223,10.449268992532607,0.7459677419354839,184.08787650843917,0.0,0.0,0.7509438617493431,0.3113773390010565,1.0,follow,0
1786523863.9744065,10.686883679170688,0.872983870967742,180.58787650843917,0.0,0.0,0.7252979945744387,0.3166364941722266,1.0,follow,0
1786523864.0598354,10.594964182753166,0.5584677419354839,177.08787650843917,0.0,0.0,0.7534598913471959,0.16026209677419356,1.0,follow,0
1786523864.1722674,10.7891890769416,1.0,173.58787650843917,0.0,0.0,0.6731230132659988,0.21646087057421337,1.0,follow,0
1786523864.2561567,10.429409732403508,0.48369815668202765,177.08787650843917,0.0,0.0,0.5513015566530335,0.15353283410138252,1.0,follow,0
1786523864.3483477,10.724059832921796,0.8971774193548387,173.58787650843917,0.0,0.0,0.6488786568702458,0.1907459677419355,1.0,follow,0
1786523864.446923,10.761366720330935,0.8790322580645161,170.08787650843917,0.0,0.0,0.6297572423361226,0.246777168573073,1.0,follow,0
1786523864.546911,10.618394491407011,0.8971774193548387,166.58787650843917,0.0,0.0,0.6041463932119795,0.31147628162303304,1.0,follow,0
1786523864.6470573,10.504957090073072,0.8548387096774193,170.08787650843917,0.0,0.0,0.6060363083984561,0.37614512872294825,1.0,follow,0
1786523864.7334316,10.397516296558953,0.5584677419354839,166.58787650843917,0.0,0.0,0.5941286988196471,0.2794752221129381,1.0,follow,0
1786523864.8245063,10.641493223010485,0.8971774193548387,163.08787650843917,0.0,0.0,0.5642628325102179,0.33542577456290085,1.0,follow,0
1786523864.9081492,10.70479226682557,0.4634562211981567,159.58787650843917,0.0,0.0,0.5181191016119725,0.15171105990783412,1.0,follow,0
1786523865.0036843,10.964959883957988,0.8911290322580645,156.08787650843917,0.0,0.0,0.5051279973061374,0.20585232370789067,1.0,follow,0
1786523865.0999303,10.860725526451523,0.8850806451612904,152.58787650843917,0.0,0.0,0.477794459270938,0.26809027740808683,1.0,follow,0
1786523865.1969852,10.770736121939448,1.0,149.08787650843917,0.0,0.0,0.44215967154438873,0.33052556980788717,1.0,follow,0
1786523865.2888834,10.641562430384974,0.7217741935483871,152.58787650843917,0.0,0.0,0.42265324434930196,0.17495967741935484,1.0,follow,0
1786523865.3815148,10.721792429832636,0.8790322580645161,149.08787650843917,0.0,0.0,0.4157821187217898,0.23382202706943073,1.0,follow,0
1786523865.4789903,10.749725418980661,0.872983870967742,145.58787650843917,0.0,0.0,0.3976510468432059,0.29366666646946554,1.0,follow,0
1786523865.5828364,10.6314371236646,0.752016129032258,142.08787650843917,0.0,0.0,0.360720898815281,0.35765385206947825,1.0,follow,0
1786523865.6824422,10.428370845102375,0.872983870967742,138.58787650843917,0.0,0.0,0.33717512984271436,0.42524878271946703,1.0,follow,0
1786523865.7753987,10.366103814074465,0.7459677419354839,142.08787650843917,0.0,0.0,0.32144406576162177,0.48949685101924273,1.0,follow,0
1786523865.8788803,10.420315103655996,0.8669354838709677,138.58787650843917,0.0,0.0,0.3084328989477975,0.4875197681546023,1.0,follow,0
1786523865.9606488,10.294267091562098,0.5584677419354839,135.08787650843917,0.0,0.0,0.25915081464446427,0.2891377782593353,1.0,follow,0
1786523866.051472,10.683824464277254,0.8185483870967742,138.58787650843917,0.0,0.0,0.26897726428295277,0.342233443609446,1.0,follow,0
1786523866.1463192,10.714564058053838,0.7580645161290323,142.08787650843917,0.0,0.0,0.286007428256124,0.4022102514092766,1.0,follow,0
1786523866.2411559,10.711816603956368,0.8911290322580645,138.58787650843917,0.0,0.0,0.2850947279898041,0.4629532213595284,1.0,follow,0
1786523866.3349035,10.671331664616169,0.872983870967742,135.08787650843917,0.0,0.0,0.26136194698838494,0.2928726662461305,1.0,follow,0
1786523866.4320784,10.655005812486477,0.7399193548387096,138.58787650843917,0.0,0.0,0.2674307721738161,0.3542530502460114,1.0,follow,0
1786523866.5161912,10.594524635097955,0.5040322580645161,135.08787650843917,0.0,0.0,0.2264479743441017,0.15536290322580648,1.0,follow,0
1786523866.602289,10.847143840744106,0.7580645161290323,138.58787650843917,0.0,0.0,0.27233342470179217,0.21017997137592978,1.0,follow,0
1786523866.6987588,11.004180957812702,0.8608870967741936,142.08787650843917,0.0,0.0,0.2921660308783973,0.2660587189758977,1.0,follow,0
1786523866.7901733,10.879668560224133,0.872983870967742,138.58787650843917,0.0,0.0,0.28191531894335603,0.32866937747593206,1.0,follow,0
1786523866.879943,10.900441516991256,0.7762096774193549,142.08787650843917,0.0,0.0,0.2910751143331392,0.3878488764257433,1.0,follow,0
1786523866.995183,10.94847830859927,0.8850806451612904,138.58787650843917,0.0,0.0,0.29436043650296106,0.44619389497580564,1.0,follow,0
1786523867.095853,10.491219653110953,0.8850806451612904,135.08787650843917,0.0,0.0,0.2659400678420105,0.5212326984257394,1.0,follow,0
1786523867.1923068,10.384602128425506,0.8669354838709677,138.58787650843917,0.0,0.0,0.28477270141828154,0.586505984425809,1.0,follow,0
1786523867.2914722,10.371357194229915,0.9758064516129032,142.08787650843917,0.0,0.0,0.32456112876534227,0.5101545320743717,1.0,follow,0
1786523867.3912709,10.312406180946933,1.0,138.58787650843917,0.0,0.0,0.29694691060274014,0.5746604033745562,1.0,follow,0
1786523867.4974146,10.259578355110435,0.8911290322580645,135.08787650843917,0.0,0.0,0.27194765205259885,0.6393481745744529,1.0,follow,0
1786523867.5958645,10.086976655181898,0.8971774193548387,131.58787650843917,0.0,0.0,0.23552393288332713,0.3893481745744529,1.0,follow,0
1786523867.686896,10.108891224934316,0.8669354838709677,128.08787650843917,0.0,0.0,0.21685121869394425,0.45309522937456764,1.0,follow,0
1786523867.7847497,10.261798485898181,0.782258064516129,131.58787650843917,0.0,0.0,0.20809223046346348,0.512873988024622,1.0,follow,0
1786523867.8853452,10.266442707590231,0.8850806451612904,128.08787650843917,0.0,0.0,0.19442504422002332,0.5760727008745752,1.0,follow,0
1786523867.9780896,10.210625726620815,0.8366935483870968,131.58787650843917,0.0,0.0,0.2098543490804713,0.44198833507229734,1.0,follow,0
1786523868.0743418,10.320348436534372,0.872983870967742,128.08787650843917,0.0,0.0,0.19597347291623618,0.5024015281721592,1.0,follow,0
1786523868.1703892,10.317773891458994,0.8971774193548387,124.58787650843917,0.0,0.0,0.17513343400354708,0.5654625547721441,1.0,follow,0
1786523868.2520611,10.356653368314577,0.5403225806451613,121.08787650843917,0.0,0.0,0.2935071254852455,0.31546255477214413,1.0,follow,0
1786523868.3553374,10.718045265414302,0.8608870967741936,124.58787650843917,0.0,0.0,0.14409402497236798,0.36890062517211003,1.0,follow,0
1786523868.4589846,10.517853406934638,0.872983870967742,121.08787650843917,0.0,0.0,0.1305343923568273,0.4357931073221114,1.0,follow,0
1786523868.553036,10.348200036149748,0.8125,124.58787650843917,0.0,0.0,0.12693888669647238,0.5030141820223168,1.0,follow,0
1786523868.6557965,10.405385254381825,0.8850806451612904,121.08787650843917,0.0,0.0,0.10177349217355255,0.3645425278664696,1.0,follow,0
1786523868.7556024,10.238004133923221,0.8366935483870968,124.58787650843917,0.0,0.0,0.11419932455632913,0.4324739050166635,1.0,follow,0
1786523868.8424497,10.21062536631845,0.5040322580645161,121.08787650843917,0.0,0.0,0.1270810912096454,0.1824739050166635,1.0,follow,0
1786523868.9455721,10.485114774116536,0.872983870967742,117.58787650843917,0.0,0.0,0.1005426897827415,0.23859027701672847,1.0,follow,0
1786523869.0428529,10.323400001734385,0.7641129032258064,121.08787650843917,0.0,0.0,0.09024404532725955,0.3057630411167701,1.0,follow,0
1786523869.1449733,10.322633968206018,0.8911290322580645,117.58787650843917,0.0,0.0,0.08266763548392128,0.36875016271680117,1.0,follow,0
1786523869.2301505,10.197418783721815,0.5342741935483871,114.08787650843917,0.0,0.0,0.23266763548392128,0.15808467741935486,1.0,follow,0
1786523869.3162317,10.528978844043497,0.5887096774193548,110.58787650843917,0.0,0.0,0.16166114780716986,0.16298387096774195,1.0,follow,0
1786523869.4103196,10.757932461310133,0.8185483870967742,114.08787650843917,0.0,0.0,0.03649094978461041,0.18366935483870972,1.0,follow,0
1786523869.5098672,10.730831923109623,1.0,110.58787650843917,0.0,0.0,0.018763407200166567,0.24486062783887744,1.0,follow,0
1786523869.5957143,10.593410630331324,0.5524193548387096,107.08787650843917,0.0,0.0,0.11263878992328587,0.15971774193548388,1.0,follow,0
1786523869.679403,10.754139658063384,0.5887096774193548,103.58787650843917,0.0,0.0,0.01179180906568017,0.16298387096774195,1.0,follow,0
1786523869.7934513,11.012300927458341,0.8850806451612904,100.08787650843917,0.0,0.0,-0.06824562420071814,0.2169484134180043,1.0,follow,0
1786523869.8917542,10.57923332895534,0.8850806451612904,96.58787650843917,0.0,0.0,-0.10821762516741659,0.29041995441798507,1.0,follow,0
1786523869.9909782,10.501527576198438,0.872983870967742,93.08787650843917,0.0,0.0,-0.12998198452184842,0.3542035717177673,1.0,follow,0
1786523870.094547,10.410039645209507,0.9455645161290323,89.58787650843917,0.0,0.0,-0.1660857568644411,0.4189182581179698,1.0,follow,0
1786523870.1972473,10.26570809922065,0.8790322580645161,86.08787650843917,0.0,0.0,-0.2146691212614309,0.4860089246177954,1.0,follow,0
1786523870.2955573,10.162035691547805,1.0,82.58787650843917,0.0,0.0,-0.2468853281899352,0.5526937428177239,1.0,follow,0
1786523870.3822005,10.158809617654478,0.594758064516129,79.08787650843917,0.0,0.0,-0.3062100280761218,0.5171205286044003,1.0,follow,0
1786523870.4808018,10.413172175895912,0.7399193548387096,82.58787650843917,0.0,0.0,-0.27111353159988305,0.35239263293015555,1.0,follow,0
1786523870.5675716,10.37197908158791,0.5584677419354839,79.08787650843917,0.0,0.0,-0.1862211291773056,0.16026209677419356,1.0,follow,0
