time,fps,latency_ms,lane_conf,target_x,risk,steering,throttle,state
1786336553.7754552,0.5152886174120759,1927.0287090330385,0.49609375,318.9306357725396,0.0,-0.14839942497931152,0.008,follow
1786336553.8105717,18.273438875811692,30.692663975059986,0.4481534090909091,305.5117649015498,0.0,-0.2163248329173939,0.016,follow
1786336553.8425395,31.361587477668916,27.949780982453376,0.39488636363636365,277.5117649015498,0.0,-0.37632483291739394,0.024,follow
1786336553.8787138,27.598945025988204,32.184736977797,0.6036931818181819,305.5117649015498,0.0,-0.21632483291739393,0.032,follow
1786336553.9155476,27.204999210985672,32.86263800691813,0.6143465909090908,333.5117649015498,0.0,-0.05632483291739393,0.04,follow
1786336553.9506133,28.30757204763233,31.312887032981962,0.6708096590909091,346.3781634871885,0.0,0.05247627499875501,0.048,follow
1786336553.9858682,28.36276535085816,31.47508599795401,0.6580255681818182,358.51117018283736,0.0,0.07568456949645451,0.056,follow
1786336554.021001,28.546243426248978,31.162265979219228,0.6164772727272727,357.25464084574253,0.0,-0.050785884066581924,0.064,follow
1786336554.05513,29.288619856073023,30.27528803795576,0.5930397727272727,368.9698661331541,0.0,0.08115344782791638,0.07200000000000001,follow
1786336554.090492,28.38626977135887,31.249723047949374,0.0,384.9935069871408,0.0,0.08115344782791638,0.037000000000000005,slow:lane_dropout
1786336554.123231,30.39985480154366,28.70755799813196,0.0,510.9279935554471,0.0,0.08115344782791638,0.0020000000000000018,slow:lane_dropout
1786336554.1556787,31.226978895985347,28.2100000185892,0.4620028409090909,354.73632419548835,0.0,-0.07884655217208363,0.010000000000000002,follow
1786336554.1907558,27.85677570662983,31.62179299397394,0.73046875,382.73632419548835,0.0,0.08115344782791638,0.018000000000000002,follow
1786336554.2257855,28.990544855857458,31.104577996302396,0.5994318181818181,410.56051449614165,0.0,0.24115344782791637,0.026000000000000002,follow
1786336554.2615678,27.84843311648516,31.820944976061583,0.6271306818181818,417.58864444499693,0.0,0.16508518097017943,0.034,follow
