timestamp,fps,lane_confidence,target_x,risk,steering,throttle,throttle_max,state,armed
1786513820.5363405,11.35928213906676,0.0,159.09685011528427,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513820.614723,11.622621967633641,0.0,161.296581097748,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513820.69319,11.864738216738203,0.0,153.148402576634,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513820.7790556,12.043585177811487,0.0,156.01492382336838,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513820.852173,11.962793108386098,0.0,153.27445301768853,0.0,-0.26,0.0,0.31999999999999995,stop:lane_lost,0
1786513820.9278896,12.285678087503571,0.0,167.45683350185402,0.0,-0.08000000000000002,0.0,0.31999999999999995,stop:lane_lost,0
1786513821.007215,12.414196058949344,0.0,153.52442702335296,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513821.085992,12.51606189639105,0.0,163.89942374698506,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513821.1650362,12.501665276860514,0.0,150.71888402993824,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513821.235848,12.594641398218023,0.0,172.55117457697978,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513821.311458,12.89243465359768,0.0,166.80146765940526,0.0,-0.24,-0.11,0.31999999999999995,reverse:white,0
1786513821.384712,12.944126169424173,0.0,160.77940263596014,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513821.459687,13.088989854377099,0.0,161.60533593578458,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513821.534772,13.14895233320115,0.0,162.64838253020463,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513821.6176353,13.16572621843635,0.0,155.09216239687345,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513821.7033358,12.921974457097663,0.0,157.05104175426771,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513821.7748938,12.686185822877981,0.0,161.80128691501238,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513821.8639197,12.820579571415074,0.0,155.87547655089276,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513821.945871,12.616853362653982,0.0,159.50846249693245,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513822.019653,12.500713346627041,0.0,166.6309172007517,0.0,-0.26,0.0,0.31999999999999995,stop:lane_lost,0
1786513822.1003306,12.751141111229487,0.0,155.4002978157031,0.0,-0.08000000000000002,0.0,0.31999999999999995,stop:lane_lost,0
1786513822.187706,12.660718436445741,0.0,158.46149634692011,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513822.2571402,12.423901548708777,0.0,179.2439282215192,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513822.3448045,12.841578629192611,0.0,161.49478246853386,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513822.4244938,12.551091891777569,0.0,157.35621468718418,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513822.5100834,12.503832973743595,0.0,156.268621741018,0.0,-0.24,-0.11,0.31999999999999995,reverse:white,0
1786513822.595603,12.370611997358202,0.0,163.19440144235324,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513822.6709902,12.23310241405633,0.0,152.78106038437605,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513822.7446551,12.457529293637267,0.0,156.89966326072948,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513822.8221924,12.631641660638817,0.0,154.26223829032048,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513822.9007049,12.680959708543737,0.0,164.31017155832112,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513822.9721408,12.7012207026856,0.0,163.60425851354108,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513823.0455205,12.994944123270443,0.0,163.30727950438552,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513823.1296504,13.073594358909093,0.23811059907834103,86.65328092955292,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513823.2100692,12.872577931079032,0.0,158.0136205258159,0.0,-0.26,0.0,0.31999999999999995,stop:lane_lost,0
1786513823.28751,12.798338656642844,0.0,156.31346887001365,0.0,-0.08000000000000002,0.0,0.31999999999999995,stop:lane_lost,0
1786513823.369821,12.822542892605721,0.0,158.47573795307392,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513823.4470453,12.674112006439598,0.0,157.58037065848083,0.0,0.0,0.0,0.31999999999999995,stop:lane_lost,0
1786513823.5244899,12.740581742409452,0.23134792626728112,112.4423558897276,0.0,-0.18,0.012,0.31999999999999995,follow,0
1786513823.6067417,12.757497848071678,0.0,162.4838822550098,0.0,-0.18,0.0,0.31999999999999995,slow:lane_dropout,0
1786513823.680827,12.65521964341715,0.0,157.7328984806428,0.0,-0.42,-0.11,0.31999999999999995,reverse:white,0
1786513823.7521818,12.807818101235362,0.0,158.56943684041607,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513823.8316963,13.049345572890562,0.0,155.4790676161178,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513823.9030364,12.932948330771078,0.21991935483870967,134.87192982456816,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513823.9833078,13.186736717780336,0.0,160.87432208842742,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513824.0623398,13.0029206270691,0.0,188.51608611514266,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513824.1390133,12.929026720003819,0.0,153.73628207064516,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513824.2142873,12.987691523834377,0.0,153.31552990401588,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513824.2963853,13.053983261894974,0.0,152.50987133983966,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513824.3741722,12.870854988808402,0.0,159.1989987867839,0.0,-0.44,0.08499999999999996,0.31999999999999995,slow:lane_dropout,0
1786513824.4519868,12.869532922114416,0.0,158.86538663695202,0.0,-0.44,0.04999999999999996,0.31999999999999995,slow:lane_dropout,0
1786513824.531498,12.836280939890889,0.0,157.34984091609897,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513824.6136293,12.832973051780524,0.0,156.71497951632048,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513824.6868978,12.688660813500178,0.0,159.55633253669163,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513824.769138,12.838756333964518,0.0,162.94660361331287,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513824.847597,12.734511271336567,0.0,159.20824907313812,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513824.9330359,12.71586470787311,0.0,153.65527553572846,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513825.009717,12.533705554444259,0.0,159.55172875904663,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513825.0886059,12.630304143091575,0.0,151.84679764808115,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513825.1672173,12.641672745719166,0.0,157.73328392621886,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513825.247332,12.664988673637447,0.0,159.27580908530243,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513825.3216634,12.630175414558433,0.0,159.85303661032094,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513825.395132,12.799755097456678,0.0,158.5104665993889,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513825.4713395,12.91092392879597,0.0,171.52845651228816,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513825.5461855,12.970802039320157,0.0,158.93069863762477,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513825.6275616,13.048335785318583,0.0,159.70478780447002,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513825.7053516,12.909228113519756,0.0,157.35823837355971,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513825.7815742,12.85522541672754,0.0,159.40605735727752,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513825.8591816,12.959360708081494,0.0,159.48641304347805,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513825.9340553,12.955069278760647,0.0,155.0736940474613,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513826.0100534,13.027617548209873,0.0,158.96341463414666,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513826.08592,13.06381521394906,0.0,154.50873209430077,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513826.164201,13.073257734230852,0.0,162.89257382464476,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513826.2400215,12.998916240091742,0.0,159.40748690136982,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513826.31734,13.053380822417061,0.0,156.4941990440949,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513826.3929813,13.045006951204131,0.0,156.7298414734878,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513826.4648826,13.027440319720922,0.0,159.77013427522257,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513826.5375354,13.259790354399174,0.0,161.24896436559726,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513826.6165512,13.364460862244254,0.0,156.78007528489653,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513826.6910143,13.206726856393775,0.0,154.31800416281249,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513826.7656229,13.253969464272933,0.0,159.81892002869643,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513826.84087,13.282213894176373,0.0,158.9959594873072,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513826.9119883,13.299156069660084,0.0,159.3754316827467,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513826.9872088,13.395577525159847,0.0,161.0463423415141,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513827.0612347,13.426677219626784,0.0,158.72129804379503,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513827.135743,13.399078270561569,0.0,159.02347489046164,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513827.2087495,13.429250205260798,0.0,158.73187180194245,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513827.2858727,13.4936830204856,0.0,153.79882369018588,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513827.3627017,13.38612762135279,0.0,192.2892495345321,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513827.4402084,13.26995874400108,0.0,154.31459664957652,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513827.5205653,13.230343892964875,0.0,158.54551937039213,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513827.5937092,13.073779922231687,0.0,156.2447895907204,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513827.6709943,13.212880834870157,0.0,193.12176921610833,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513827.7447414,13.1557337069246,0.0,156.975942940039,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513827.8200293,13.223536414294523,0.0,152.0678524374174,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513827.8922765,13.231916096280786,0.0,159.3174921355924,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513827.974008,13.357416167994433,0.0,163.01599619892352,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513828.0490382,13.143207321719629,0.0,156.44781832915126,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513828.1223447,13.16239680786005,0.0,158.1572695597086,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513828.20151,13.213893756114661,0.0,163.03819064838984,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513828.2772925,13.14057750070491,0.0,155.57487630701087,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513828.3523312,13.154484934136018,0.0,155.75114582457311,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513828.4279943,13.205519093274518,0.0,166.6693915840263,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513828.4998472,13.172086406820977,0.0,156.7646949780925,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513828.5804174,13.309324355317727,0.0,161.73284174702172,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513828.6556456,13.15250524135427,0.0,157.2402888718677,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513828.7276444,13.164665313738803,0.0,155.85096242384958,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513828.8059504,13.338318585011613,0.0,158.65869496357323,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513828.8838856,13.232205241240065,0.0,154.66819765600232,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513828.9572043,13.146235090216926,0.0,160.1562583757711,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513829.0318859,13.252149153205755,0.0,153.9050219357031,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,0
1786513829.1145453,13.273305662036433,0.0,197.72810836961804,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513829.1893783,13.041281494385244,0.2113479262672811,104.20150375939966,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513829.263425,12.989769253534591,0.0,173.78457518091665,0.0,-0.44,0.0,0.31999999999999995,neutral:white,0
1786513829.3408282,13.22588757640436,0.0,167.92714602470807,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513829.4142933,13.163580957254329,0.0,159.6837063761987,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513829.4879587,13.214779197025285,0.0,196.2003661605719,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513829.5649683,13.256801864115165,0.0,154.8002458865701,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,0
1786513829.6365175,13.252733930578714,0.0,157.5949259272103,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513829.705823,13.41705451389985,0.0,159.8101045296175,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513829.7847717,13.614942828116408,0.0,203.94987611968705,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513829.8588736,13.413444641335857,0.0,158.93791574279425,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,0
1786513829.947273,13.390611234516113,0.0,158.32372505543262,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,1
1786513830.0290923,12.973312510665469,0.0,157.7869813113718,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513830.1062946,12.870974459225767,0.0,197.58552139684176,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513830.1825416,12.862747952352489,0.0,191.25439806351264,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513830.260313,12.924626477944507,0.0,145.14529914529862,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513830.3328016,12.89350520431357,0.0,162.10109686116448,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513830.4087825,13.11123018000976,0.0,156.19116249604048,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513830.4956803,13.108867518327513,0.0,195.4875899781552,0.0,-0.44,0.0,0.31999999999999995,neutral:white,1
1786513830.5679278,12.786070821686044,0.2113479262672811,121.54561403509024,0.0,-0.44,0.0,0.31999999999999995,neutral:white,1
1786513830.6378622,13.007594064380099,0.0,155.23846601498332,0.0,-0.44,0.0,0.31999999999999995,neutral:white,1
1786513830.7125173,13.199978273394532,0.0,158.50058522535792,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,1
1786513830.7842045,13.264391328219446,0.0,152.70600040203766,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,1
1786513830.8569539,13.387398033796917,0.0,160.1376343452348,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,1
1786513830.9293063,13.518165293257148,0.0,159.85597159505227,0.0,-0.44,-0.11,0.31999999999999995,reverse:white,1
1786513831.0022318,13.55631388465167,0.0,153.69344462198296,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,1
1786513831.0779889,13.537583062024765,0.0,164.34668989547146,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,1
1786513831.1504467,13.530767969009538,0.0,160.72563556960273,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,1
1786513831.2257206,13.581753701446505,0.0,168.46779029251837,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,1
1786513831.3074121,13.527190748252007,0.0,153.46119733924633,0.0,-0.44,0.11999999999999997,0.31999999999999995,avoid:white,1
1786513831.3845327,13.257295617714592,0.0,153.6497929106047,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513831.4564147,13.167262171420052,0.0,156.76980648393032,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513831.5314846,13.375920144510934,0.0,192.48282535075018,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513831.6114085,13.357545876356056,0.0,159.86041680927448,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513831.6875312,13.163499776916044,0.0,193.0037493952588,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513831.759479,13.167847624359638,0.0,194.55018985207636,0.0,-0.58,0.09999999999999998,0.31999999999999995,reacquire:road,1
1786513831.83675,13.323280410747977,0.0,196.968524138335,0.0,-0.44,0.0,0.31999999999999995,neutral:white,1
1786513831.910772,13.265403272892938,0.0,200.41182873730045,0.0,-0.44,0.0,0.31999999999999995,neutral:white,1
1786513831.9906824,13.297868241008054,0.0,156.20225281122646,0.0,-0.44,0.0,0.31999999999999995,neutral:white,1
1786513832.079845,13.138727261441874,0.0,162.0966711947458,0.0,-0.44,-0.11,0.33499999999999996,reverse:white,1
1786513832.1761718,12.763130635019921,0.0,159.7983169157109,0.0,-0.44,-0.11,0.6,reverse:white,1
1786513832.2601876,12.256148491713237,0.0,155.77495234491104,0.0,-0.44,-0.11,0.6,reverse:white,1
1786513832.3334303,12.232243478642095,0.22277649769585256,120.66416040100616,0.0,-0.44,0.22499999999999998,0.6,avoid:white,1
1786513832.4074724,12.490449222722564,0.0,166.67155958611374,0.0,-0.44,0.22499999999999998,0.6,avoid:white,1
1786513832.4818027,12.7066993366215,0.0,165.09534977217947,0.0,-0.44,0.22499999999999998,0.6,avoid:white,1
1786513832.5567358,12.849472765027903,0.0,158.81200506810302,0.0,-0.44,0.22499999999999998,0.6,avoid:white,1
1786513832.6289244,12.933906816137506,0.0,158.85629940110906,0.0,-0.44,0.22499999999999998,0.6,avoid:white,1
1786513832.7086446,13.136360750698845,0.0,157.68961777489207,0.0,-0.44,0.22499999999999998,0.6,avoid:white,1
1786513832.7861881,13.021127073925909,0.0,157.79650409827272,0.0,-0.58,0.1875,0.6,reacquire:road,1
1786513832.8609424,12.990214439607836,0.0,155.45180857908932,0.0,-0.58,0.1875,0.6,reacquire:road,1
1786513832.9304636,13.057404997940331,0.0,163.44298384542367,0.0,-0.58,0.1875,0.6,reacquire:road,1
1786513833.014811,13.33616273152827,0.0,158.21264072430534,0.0,-0.58,0.1875,0.6,reacquire:road,1
1786513833.09063,13.033845400402882,0.22920506912442395,55.073433583964515,0.0,-0.76,0.16874999999999998,0.6,follow,1
1786513833.1665933,13.050394404535412,0.0,160.46265589203693,0.0,-0.76,0.13374999999999998,0.6,slow:lane_dropout,1
1786513833.2509887,13.090107045982144,0.0,191.83802879110965,0.0,-0.52,0.0,0.6,neutral:white,1
1786513833.3316743,12.856024639212215,0.0,156.62195121951297,0.0,-0.44,0.0,0.6,neutral:white,1
1786513833.4086912,12.76064068896899,0.0,160.19607222046312,0.0,-0.44,0.0,0.6,neutral:white,1
1786513833.4825485,12.798004083798967,0.0,150.0518294446252,0.0,-0.44,-0.11,0.6,reverse:white,1
1786513833.5609164,12.895435464085727,0.0,157.4434000486183,0.0,-0.44,-0.11,0.6,reverse:white,1
1786513833.6438391,12.918622493439539,0.0,223.0,0.0,-0.506,-0.11,0.6,reverse:white,1
1786513833.7363064,12.719860121673332,0.2533986175115207,124.89189723319073,0.0,-1.0,-0.11,0.6,reverse:white,1
1786513833.8084722,12.364206843102817,0.21706221198156683,119.5348370927366,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513833.882674,12.660059014964379,0.0,151.91239347685914,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513833.9553,12.820373398479592,0.0,171.1927980512918,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513834.0290399,12.981919434947798,0.0,160.47118734923677,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513834.1054513,13.09191135121937,0.0,156.49833150400326,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513834.1806712,13.091719018406517,0.0,219.7101798154411,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513834.255994,13.178504089032664,0.0,163.5887831680524,0.0,-1.0,0.18999999999999997,0.6,slow:lane_dropout,1
1786513834.3267543,13.194693815909062,0.0,170.37807013512307,0.0,-1.0,0.15499999999999997,0.6,slow:lane_dropout,1
1786513834.4089475,13.33530711125185,0.0,158.14159011720008,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513834.485271,13.12980635759804,0.0,158.9611737243311,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513834.5643642,13.042173657120651,0.0,151.8629618338797,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513834.6386175,13.044782666821984,0.0,161.2572062084265,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513834.7157705,13.139646427370062,0.0,158.4539059652959,0.0,-1.0,0.0,0.6,neutral:white,1
1786513834.7874947,13.079950940563988,0.0,152.84083626743902,0.0,-1.0,0.0,0.6,neutral:white,1
1786513834.8568294,13.262683823850441,0.0,153.94155844155847,0.0,-1.0,0.0,0.6,neutral:white,1
1786513834.9291837,13.515153887714357,0.0,157.98047542959642,0.0,-1.0,-0.11,0.6,reverse:white,1
1786513835.0094647,13.553515265601684,0.0,155.9923978460569,0.0,-1.0,-0.11,0.6,reverse:white,1
1786513835.0832567,13.340491369021652,0.0,161.23867595818874,0.0,-1.0,-0.11,0.6,reverse:white,1
1786513835.1558785,13.390916538975713,0.22453917050691247,135.21433697880136,0.0,-1.0,-0.11,0.6,reverse:white,1
1786513835.2301917,13.465095921259307,0.0,152.89735625414446,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513835.3002057,13.4482210937899,0.22311059907834102,119.9143028024337,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513835.3762832,13.633064679047877,0.0,155.39031270148308,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513835.4507294,13.529567311760589,0.0,155.06478732205088,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513835.5289807,13.406338898659495,0.0,157.74754513778925,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513835.6037955,13.376613740036824,0.0,156.85449949443924,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513835.6753068,13.375154451308015,0.0,194.96976294146083,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513835.7576807,13.454505921098814,0.0,159.72378840671595,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513835.836328,13.23940977738942,0.0,157.6674893525752,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513835.9121544,13.124720563055437,0.0,152.2089745746083,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513835.9800384,13.142186672084037,0.0,168.0412087912092,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513836.057563,13.46440618188461,0.0,162.5677719983246,0.0,-1.0,0.1875,0.6,reacquire:road,1
1786513836.137426,13.34599539722478,0.0,206.88583101750612,0.0,-1.0,0.0,0.6,neutral:white,1
1786513836.2165804,13.169622400560877,0.0,160.32152617660205,0.0,-1.0,0.0,0.6,neutral:white,1
1786513836.2896764,13.044817944454683,0.21672811059907837,123.57456140349208,0.0,-1.0,0.0,0.6,neutral:white,1
1786513836.3609154,13.208344109730172,0.0,155.433931921737,0.0,-1.0,-0.11,0.6,reverse:white,1
1786513836.4343963,13.382855714379465,0.22668202764976958,126.86534518110365,0.0,-1.0,-0.11,0.6,reverse:white,1
1786513836.5073173,13.422160372869168,0.0,155.83791208791285,0.0,-1.0,-0.11,0.6,reverse:white,1
1786513836.5795128,13.483831605143841,0.0,156.1709023631318,0.0,-1.0,-0.11,0.6,reverse:white,1
1786513836.6563172,13.543189419518253,0.0,193.65705128205173,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
1786513836.7252784,13.437831290628434,0.25297235023041476,136.36800976800447,0.0,-1.0,0.22499999999999998,0.6,avoid:white,1
