time,fps,latency_ms,lane_conf,target_x,risk,steering,throttle,state
1786336401.9532654,0.5155171800220343,1924.6962600154802,0.386953125,359.5,0.0,-0.001977777777777778,0.008,avoid
1786336401.9944267,13.834707941752486,35.992916964460164,0.34955965909090914,359.5,0.0,-0.0012853411659449598,0.016,avoid
1786336402.0318205,26.725455541697396,32.64043101808056,0.30801136363636367,359.5,0.0,-0.001286380541222752,0.024,avoid
1786336402.0708237,25.185025602144133,34.95121299056336,0.4708806818181819,359.5,0.0,-0.0012874834893879274,0.032,avoid
1786336402.1066682,27.957412692493175,31.988503993488848,0.47919034090909085,359.5,0.0,-0.0012884770640825285,0.04,avoid
1786336402.1419306,28.29887400426697,31.292931002099067,0.5232315340909091,359.5,0.0,-0.001289458650055652,0.048,avoid
1786336402.177343,28.264361348574546,31.61626897053793,0.6580255681818182,359.5,0.0,-0.0012904414346102083,0.056,follow
1786336402.2120042,28.780830472697193,30.73958301683888,0.6164772727272727,359.5,0.0,-0.0012914065831942329,0.064,follow
1786336402.2459147,29.549774325038282,30.03628901205957,0.5930397727272727,359.5,0.0,-0.001292346616694057,0.07200000000000001,follow
1786336402.280085,29.34493249758375,30.19613999640569,0.0,384.9935069871408,0.0,-0.001292346616694057,0.037000000000000005,slow:lane_dropout
1786336402.3125114,30.739428655487465,28.546457004267722,0.0,510.9279935554471,0.0,-0.001292346616694057,0.0020000000000000018,slow:lane_dropout
1786336402.3457568,30.512485578611443,28.783020039554685,0.4620028409090909,359.5,0.0,-0.0012932569908327425,0.010000000000000002,follow
1786336402.3811185,27.578257483619815,31.872563005890697,0.569765625,359.5,0.0,-0.0012942642255282005,0.018000000000000002,avoid
1786336402.4167318,28.518572267331173,31.648626027163118,0.46755681818181816,359.5,0.0,-0.0012952382496664845,0.026000000000000002,avoid
1786336402.452862,27.657217659240253,32.115662994328886,0.4891619318181818,359.5,0.0,-0.0012962426087498899,0.034,avoid
1786336402.4896448,27.202101946172895,32.74889098247513,0.0,422.64965888664494,0.0,-0.0012962426087498899,0.0,slow:lane_dropout
1786336402.5249202,28.20056215901405,31.471694994252175,0.0,429.25997757609184,0.0,-0.0012962426087498899,0.0,slow:lane_dropout
1786336402.5595264,28.88385450717118,30.833899974822998,0.0,425.4739947022113,0.0,-0.0012962426087498899,0.0,slow:lane_dropout
1786336402.5958486,27.766499173385995,32.18969999579713,0.4434588068181819,359.5,0.0,0.043778514560813,0.008,avoid
1786336402.6297872,29.342989917261978,29.945374000817537,0.41022017045454545,359.5,0.0,0.03794423456942417,0.016,avoid
1786336402.6640499,29.57014327198075,29.790861008223146,0.0,264.20687608047206,0.0,0.03794423456942417,0.0,slow:lane_dropout
1786336402.6967819,30.11113660664726,28.721657989080995,0.0,244.60304495510695,0.0,0.03794423456942417,0.0,slow:lane_dropout
1786336402.7322035,28.318213562454634,31.32475499296561,0.4708806818181819,359.5,0.0,-0.001299170588611745,0.008,avoid
1786336402.768034,27.832426765320832,31.82526002638042,0.5132599431818182,359.5,0.0,-0.0013001686251111096,0.016,avoid
1786336402.8032002,28.11543240996946,31.6348240012303,0.5124289772727273,359.5,0.0,-0.0013011566155276444,0.024,avoid
1786336402.8377924,29.269376924842483,30.561231018509716,0.0,391.4392429073773,0.0,-0.0013011566155276444,0.0,slow:lane_dropout
