time,fps,latency_ms,lane_conf,target_x,risk,steering,throttle,state
1786336426.291171,0.5130013605346987,1935.6987730134279,0.0,436.3245927892888,0.0,0.0,0.0,wait:lane_lock
1786336426.3295102,17.515593775243758,34.28513999097049,0.0,379.1103784086627,0.0,0.0,0.0,wait:lane_lock
1786336426.3636162,29.35075054985069,30.365232028998435,0.0,352.31157257057333,0.0,0.0,0.0,wait:lane_lock
1786336426.3984075,28.6313613494704,31.05956601211801,0.0,541.438351995999,0.0,0.0,0.0,stop:lane_lost
1786336426.431431,30.437027045104266,29.14483001222834,0.3537144886363637,359.5,0.0,0.04328182351161539,0.008,avoid
1786336426.4646657,29.97950957162462,29.550041013862938,0.31964488636363636,359.5,0.0,0.0634173527293031,0.016,avoid
1786336426.5041761,25.450030982759955,35.53099697455764,0.0,400.4780802323095,0.0,0.0634173527293031,0.0,slow:lane_dropout
1786336426.5406096,27.361355446893977,32.59525401517749,0.46257102272727274,359.5,0.0,0.06288603447963961,0.008,avoid
1786336426.582701,23.794928470716155,38.260460016317666,0.7359588068181818,359.5,0.0,0.06023335194584753,0.016,avoid
1786336426.6185603,27.90696142617952,31.965244037564844,0.0,407.29249487479524,0.0,0.06023335194584753,0.0,slow:lane_dropout
1786336426.6604564,23.778879045998945,38.06971799349412,0.0,402.69729209512604,0.0,0.06023335194584753,0.0,slow:lane_dropout
1786336426.6957924,28.33522771881409,31.60844900412485,0.0,438.83851800106197,0.0,0.06023335194584753,0.0,slow:lane_dropout
1786336426.7287729,30.001297267368834,29.55296402797103,0.0,258.30196803124545,0.0,0.0,0.0,stop:lane_lost
1786336426.7622597,30.396485709200167,29.459346958901733,0.0,419.47026341800404,0.0,0.0,0.0,stop:lane_lost
1786336426.7955937,29.88110186682075,29.43007694557309,0.0,485.6056208965129,0.0,0.0,0.0,stop:lane_lost
1786336426.8292184,29.69049297731972,29.703426000196487,0.0,536.2805343344623,0.0,0.0,0.0,stop:lane_lost
1786336426.8626134,29.76829072186373,29.79856898309663,0.31881392045454543,359.5,0.0,-0.0012787109108903679,0.008,avoid
1786336426.9019754,25.53683277008011,35.454469034448266,0.6520312500000001,359.5,0.0,-0.0012797986643337128,0.016,avoid
1786336426.9337358,31.384300257647887,28.158951026853174,0.0,719.0,0.0,-0.0012797986643337128,0.0,slow:lane_dropout
1786336426.9702516,27.45099954715892,32.58135396754369,0.48168323863636364,359.5,0.0,0.05705252276494381,0.008,avoid
1786336427.005968,27.9201153198602,31.925458984915167,0.4808522727272727,359.5,0.0,-0.0012818054703610804,0.016,avoid
1786336427.0424266,27.529760629360375,32.520534994546324,0.5041193181818182,359.5,0.0,-0.0012828144794168313,0.024,avoid
1786336427.0779192,28.183222394051143,31.737273966427892,0.47503551136363636,359.5,0.0,-0.0012838000933891938,0.032,avoid
1786336427.1142564,27.52109011259263,32.3939030058682,0.0,378.4035412254,0.0,-0.0012838000933891938,0.0,slow:lane_dropout
