timestamp,dt_ms,inference_ms,fps,lane_confidence,target_x,near_x,heading_error,curvature,risk,white_front,raw_steering,filtered_steering,steering,effective_steering,curve_load,throttle,throttle_max,state,armed,competition,green,start_authorized,start_latency_ms
1787282265.0992672,38.23730499999556,31.99637000000166,24.893137585786544,0.939516129032258,130.31206853254102,144.76139428885244,-0.2064189393758775,0.23855049652630522,0.0,0.0,0.03278722197496153,0.03845672154066517,0.03845672154066517,0.053839410156931236,0.2363037440299643,0.8387977244380462,1.0,follow,1,0,0,0,-1.0
1787282265.1402194,36.21024099999204,31.444368999984817,25.437809402650352,0.939516129032258,131.56525461603692,146.47235542927731,-0.21295858304629128,0.4379780300813696,0.0,0.0,0.038466419239430255,0.03845963085029469,0.03845963085029469,0.053843483190412565,0.3976431728710885,0.7888171992617573,1.0,follow,1,0,0,0,-1.0
1787282265.1780174,41.015544000003956,33.63112499999943,25.2264476281089,0.939516129032258,131.96401937356427,148.52840024495916,-0.2366340124484984,0.3831139856247858,0.0,0.0,0.031948961058297906,0.036506429912695655,0.036506429912695655,0.05110900187777392,0.3954637947841431,0.7699930766513781,1.0,follow,1,0,0,0,-1.0
1787282265.2135332,37.56988099996761,31.787975999975515,25.504571290837983,0.8911290322580645,132.89666436616042,151.36997078945365,-0.26390437747561746,0.12236193438803031,0.0,0.0,0.02813398218790794,0.03399469559525934,0.03399469559525934,0.04759257383336307,0.3757298821878643,0.7697657902701552,1.0,follow,1,0,0,0,-1.0
1787282265.256402,35.523755000042456,32.46993100003692,26.033692483589384,0.7157258064516129,134.0134784973199,152.38215578938159,-0.2624096756008811,0.18343388789758241,0.0,0.0,0.03540701004888558,0.03441838993134721,0.03441838993134721,0.048185745903886086,0.3587318511998168,0.766428667072139,1.0,follow,1,0,0,0,-1.0
1787282265.2943645,43.073753999976816,33.8148309999724,25.470152719912228,0.7641129032258064,134.95634839417366,152.38686029033602,-0.24900731280231939,0.3364559705873823,0.0,0.0,0.04504361584849091,0.03760595770649032,0.03760595770649032,0.052648340789086444,0.35539046910795163,0.7688497791914419,1.0,follow,1,0,0,0,-1.0
1787282265.3312533,37.76150300001291,32.96286799997006,25.67252152740506,0.939516129032258,136.25931995422445,155.21662322212939,-0.2708186181129276,0.06330090660305514,0.0,0.0,0.045419424493064325,0.03994999774246252,0.03994999774246252,0.05592999683944753,0.34270469145869803,0.7719776739293012,1.0,follow,1,0,0,0,-1.0
1787282265.3754952,38.68451099998538,32.55706999999575,25.708045091736743,0.939516129032258,137.0661088294059,157.12253283270468,-0.28652034290426837,0.021606802560528385,0.0,0.0,0.04419897421904509,0.04122469068543729,0.04122469068543729,0.057714566959612204,0.3342770391755336,0.7753192180859155,1.0,follow,1,0,0,0,-1.0
1787282265.4148307,45.04393899998149,32.84994699998833,25.006545096716202,0.8911290322580645,137.46056840252353,158.6944024087963,-0.30334048580389655,0.18348563014406613,0.0,0.0,0.039673995027649914,0.04075948198810107,0.04075948198810107,0.0570632747833415,0.32963655616978804,0.7785661362835417,1.0,follow,1,0,0,0,-1.0
1787282265.452002,36.87193500002195,32.82890499997393,25.42941574138791,0.8911290322580645,137.6090751056519,160.01801446122764,-0.32012770507965344,0.15774965448744477,0.0,0.0,0.03373086768858688,0.03865089769824681,0.03865089769824681,0.05411125677754553,0.32821022850626785,0.7815187169302226,1.0,follow,1,0,0,0,-1.0
1787282265.4948063,37.071163000007346,33.73639000000139,25.73856160797993,0.8911290322580645,137.47388055506795,160.53791473255217,-0.3294862025354888,0.19498211774706417,0.0,0.0,0.028520228517085244,0.03561169694389834,0.03561169694389834,0.04985637572145767,0.32923100772964464,0.7840426602352051,1.0,follow,1,0,0,0,-1.0
1787282265.5330942,43.08724399999164,33.84181000001263,25.232594300291975,0.8911290322580645,137.358337052945,162.39089322793637,-0.3576079453570198,0.12405596323776458,0.0,0.0,0.01735658780080919,0.030135164200971593,0.030135164200971593,0.04218922988136023,0.35193255783154476,0.7841495767546874,1.0,follow,1,0,0,0,-1.0
1787282265.5695946,38.06125500000235,32.221171000003324,25.440762917038736,0.6601958525345621,137.8171266233704,158.60468535361977,-0.2969651247178482,0.7989389173149954,0.0,0.0,0.04056731077695404,0.03326480817376633,0.03326480817376633,0.04657073144327285,0.7095376454183053,0.7270576942546839,1.0,follow,1,0,0,0,-1.0
1787282265.611639,36.422490000006746,33.05532000001676,25.843723104887513,0.7157258064516129,138.37982030962505,161.12873828039514,-0.32498454243957275,0.5798800799466904,0.0,0.0,0.03437482270106566,0.03359781253195612,0.03359781253195612,0.04703693754473857,0.6900890105975631,0.6724239592546738,1.0,follow,1,0,0,0,-1.0
1787282265.6560152,44.72283199999083,37.86577899995791,25.146967198757967,0.8125,138.9443032514931,164.5394371594237,-0.3656447701132943,0.2333054697007501,0.0,0.0,0.023653403735337045,0.030614489892970397,0.030614489892970397,0.04286028585015855,0.6414223745249228,0.6053397112546876,1.0,follow,1,0,0,0,-1.0
1787282265.6932924,41.66437300000325,33.60325899996042,24.917838003952156,0.8911290322580645,139.87336094241695,165.97697721926113,-0.3729088039549168,0.12490599194884372,0.0,0.0,0.02682876148286631,0.02947877136993917,0.02947877136993917,0.041270279917914834,0.6011453389394219,0.5428431517546827,1.0,follow,1,0,0,0,-1.0
1787282265.7357626,37.277055999993536,33.06151799995405,25.29950096214242,0.8911290322580645,139.31363378862122,167.98736575377006,-0.4096247423592692,0.2858085898114142,0.0,0.0,0.009549110546971107,0.02349987312304875,0.02349987312304875,0.032899822372268246,0.572417249452399,0.48692756775469237,1.0,follow,1,0,0,0,-1.0
1787282265.7744718,42.72014499997567,34.7468479999975,24.921232819420556,0.8911290322580645,139.2440073796303,167.96330593262218,-0.4102756936141698,0.2545685275362621,0.0,0.0,0.008353227407852382,0.018955879408489838,0.018955879408489838,0.026538231171885772,0.5480960160766647,0.42934597210702846,1.0,follow,1,0,0,0,-1.0
1787282265.812621,38.45569899999646,34.21583599998712,25.137775870621027,0.8911290322580645,139.27052064099664,169.85945376453574,-0.43698475890770155,0.1128187042487854,0.0,0.0,-0.0009221136117949225,0.01299248150240441,0.01299248150240441,0.018189474103366174,0.5314293275013202,0.4307813512519866,1.0,follow,1,0,0,0,-1.0
1787282265.8578603,38.23449200001505,33.37600999998358,25.341099663057207,0.842741935483871,139.70112737168589,169.87285802505303,-0.4310247236195307,0.11920382023474943,0.0,0.0,0.003802885400121192,0.010235602671719444,0.010235602671719444,0.01432984374040722,0.5163686369190518,0.43206071127744144,1.0,follow,1,0,0,0,-1.0
1787282265.9030087,45.55771000002551,39.7005419999914,24.66291601628823,0.842741935483871,140.70976530377456,170.02081904814008,-0.41872933920522176,0.22061855670103384,0.0,0.0,0.014379991235330625,0.011478919240802798,0.011478919240802798,0.01607048693712392,0.5017227422619772,0.4330636283706872,1.0,follow,1,0,0,0,-1.0
1787282265.9415293,44.868097999994916,34.30724600002577,24.187842912968915,0.6673387096774193,125.97837559757224,70.4094904770999,0.7938412160067477,1.0,0.0,0.0,0.32662627837900593,-0.011478919240802798,-0.011478919240802798,-0.022957838481605597,0.9003445484523955,0.4132254513482749,1.0,follow,1,0,0,0,-1.0
1787282265.984166,38.46882499999538,33.1805860000145,24.549289376975178,0.7157258064516129,134.90908149237603,162.16634355077065,-0.3893894579770659,0.5345135876781503,0.0,0.0,-0.009686657245641064,-0.010941240642254279,-0.010941240642254279,-0.021882481284508558,0.8454699043362588,0.40529018053931,1.0,follow,1,0,0,0,-1.0
1787282266.0236905,42.91187199999058,35.47848499999873,24.300146373213895,0.8125,139.90151266269856,169.88851674873376,-0.4283857726576457,0.2965479822505648,0.0,0.0,0.01107539869749058,-0.004336248840330821,-0.004336248840330821,-0.008672497680661643,0.7829072845844668,0.402116072215724,1.0,follow,1,0,0,0,-1.0
1787282266.060807,39.18300999998792,33.44662099999596,24.544370191941475,0.8911290322580645,142.01472853268712,174.07942227367252,-0.45806705344264864,0.33317508330733747,0.0,0.0,0.014224474557194361,0.0012319681789267336,0.0012319681789267336,0.001724755450497427,0.7341812499131941,0.40084642888628963,1.0,follow,1,0,0,0,-1.0
1787282266.103609,37.18437800000629,33.194423999987066,25.014098963581795,0.8911290322580645,141.797765867311,176.1661434805088,-0.49097682304568274,0.6353572758086958,0.0,0.0,-0.0003266376833890028,0.0007643864202320126,0.0007643864202320126,0.0010701409883248176,0.7193576537975194,0.40033857155451585,1.0,follow,1,0,0,0,-1.0
1787282266.1486835,42.88528699999006,40.826297000023715,24.67488326427039,0.8911290322580645,141.6466073912014,176.6899569715374,-0.5006192797190859,0.7981468168384085,0.0,0.0,-0.0060300639958662805,-0.0012739487045974752,-0.0012739487045974754,-0.002547897409194951,0.7823889842302306,0.40013542862180634,1.0,follow,1,0,0,0,-1.0
1787282266.189667,46.300843000040004,33.77788599999576,24.059482391058758,0.842741935483871,141.68975005867028,177.21347311396536,-0.5074817579327868,0.7016914357120526,0.0,0.0,-0.009145824290812815,-0.003635511380462077,-0.003635511380462077,-0.007271022760924154,0.7702843519525039,0.4000541714487226,1.0,follow,1,0,0,0,-1.0
1787282266.2351308,39.623280000000705,32.94009100000039,24.29512362300115,0.842741935483871,140.33631997433903,179.37976342950915,-0.5577634779310017,1.0,0.0,0.0,-0.03649611602293251,-0.013493692773203208,-0.013493692773203208,-0.026987385546406416,0.9540568703905008,0.40002166857948906,1.0,follow,1,0,0,0,-1.0
1787282266.2732964,45.67112899997028,34.09711699998752,23.815233033668964,0.842741935483871,139.8762867556547,178.95874703592415,-0.5583208611467065,0.9921363859508127,0.0,0.0,-0.040047986443898675,-0.02145998087441185,-0.02145998087441185,-0.0429199617488237,0.9845204828387503,0.40000866743179564,1.0,follow,1,0,0,0,-1.0
1787282266.3098764,37.95164900003556,32.81545000004371,24.32204966791879,0.842741935483871,139.72229742275633,184.66370942570177,-0.6420201714706492,0.28202793769803536,0.0,0.0,-0.06967306058424902,-0.035923904787363,-0.035923904787363,-0.071847809574726,0.9331454361335351,0.40000346697271827,1.0,follow,1,0,0,0,-1.0
1787282266.3521497,36.577998999973715,32.32574199995497,24.925407394346827,0.6046658986175115,124.26501979625266,65.83419031596904,0.8347261354326232,1.0,0.0,0.0,0.3231820404670114,0.07180787878894931,0.022600893612594944,0.03164125105763292,0.9866290872267071,0.4000013867890873,1.0,follow,1,0,0,0,-1.0
1787282266.3905137,42.56631599997718,34.26899900000535,24.63887676023714,0.6673387096774193,104.35961031400417,50.57845078362641,0.7683022790053966,0.18589377237578053,0.0,0.0,0.17000081301712333,0.10126575905740151,0.09070699921255843,0.1269897988975818,0.9538800659935105,0.4000005547156349,1.0,follow,1,0,0,0,-1.0
1787282266.4268868,38.08847700003071,32.57465899997669,24.962033337020543,0.6673387096774193,80.97836875898658,28.015364562874268,0.7566143456587473,0.8401779152219493,0.0,0.0,0.012461866361390184,0.0746245912485981,0.0746245912485981,0.10447442774803734,0.9368247433777763,0.40000022188625395,1.0,follow,1,0,0,0,-1.0
1787282266.4694564,36.35085499996649,32.98785299995188,25.47156053059947,0.7641129032258064,53.295723965956704,3.385161245781646,0.7130080388596437,0.848469210584491,0.0,0.0,-0.18254049581538934,-0.0025249348705981348,0.016463223248651723,0.02304851254811241,0.9235714134587836,0.40000008875450155,1.0,follow,1,0,0,0,-1.0
1787282266.50746,42.646735000005265,34.03685400002132,25.066939206200036,0.8125,50.10824908156806,93.65666456952741,-0.6221202212565621,1.0,0.0,0.0,-0.6361359902359575,0.0025249348705981348,0.0025249348705981348,0.0035349088188373883,0.9847142826917568,0.40000003550180063,1.0,follow,1,0,0,0,-1.0
1787282266.5442405,37.92154400002801,32.95670599999312,25.32759822338574,0.8125,52.26749016780272,97.8061654858474,-0.6505525045434954,1.0,0.0,0.0,-0.6120664400259718,-0.18185247759837284,-0.058149535529446676,-0.11629907105889335,0.9969428565383514,0.4000000142007203,1.0,follow,1,0,0,0,-1.0
1787282266.587036,36.78269499999942,32.90732900001103,25.699418066747825,0.8608870967741936,58.80370817882877,108.95035640161777,-0.7163806888969857,1.0,0.0,0.0,-0.5741498327149714,-0.2995416841333524,-0.11700184752944576,-0.23400369505889151,0.9993885713076702,0.40000000568028815,1.0,follow,1,0,0,0,-1.0
1787282266.6265383,43.674069000019244,34.929546000000755,25.138910833462866,0.8911290322580645,68.64668450914057,121.50975170360879,-0.7551866742066888,1.0,0.0,0.0,-0.5114077429711436,-0.3631015017846897,-0.18688035792947655,-0.3737607158589531,0.999877714261534,0.4000000022721153,1.0,follow,1,0,0,0,-1.0
1787282266.6630487,38.62756199998785,32.75961499997493,25.28877876024663,0.8911290322580645,82.93908398504828,136.51285336502474,-0.7653395625710923,1.0,0.0,0.0,-0.4106890992978784,-0.3773777810386463,-0.2486844571294571,-0.4973689142589142,0.9999755428523068,0.40000000090884613,1.0,follow,1,0,0,0,-1.0
1787282266.7051795,36.56075899999678,32.652110000015,25.701368960260762,0.8911290322580645,101.5459723152439,154.09604865204227,-0.7507153762399765,1.0,0.0,0.0,-0.27527092182860635,-0.34674572327563424,-0.30718167152945197,-0.6143633430589039,0.9999951085704614,0.40000000036353844,1.0,follow,1,0,0,0,-1.0
1787282266.743176,42.34489999998914,33.89065100003563,25.284214127045477,0.842741935483871,124.87876908578446,177.48751997836243,-0.7515535841796853,1.0,0.0,0.0,-0.1233153750164315,-0.2797166187978734,-0.2797166187978734,-0.5594332375957468,0.9999990217140923,0.40000000014541537,1.0,follow,1,0,0,0,-1.0
1787282266.7795894,37.790443999995205,32.59294100001853,25.51971451940925,0.842741935483871,135.5801129852165,187.91817558842072,-0.7476866086172034,1.0,0.0,0.0,-0.05961736759785338,-0.2136868434378674,-0.21925190839788108,-0.43850381679576217,0.9999998043428184,0.40000000005816616,1.0,follow,1,0,0,0,-1.0
1787282266.821526,36.46039099999143,32.74685399998134,25.901176311270984,0.842741935483871,138.43262419589297,192.10097839324186,-0.7666907742478413,1.0,0.0,0.0,-0.059562539704816064,-0.167449552317952,-0.167449552317952,-0.334899104635904,0.9999999608685637,0.40000000002326647,1.0,follow,1,0,0,0,-1.0
