timestamp,dt_ms,inference_ms,fps,lane_confidence,target_x,near_x,heading_error,curvature,risk,white_front,raw_steering,filtered_steering,steering,effective_steering,curve_load,throttle,throttle_max,state,armed,competition,green,start_authorized,start_latency_ms
1787281589.8976326,1677.1502640001472,1897.6263090000884,0.5962494962227858,0.7641129032258064,123.31245199676957,141.63635850065668,-0.2617700929126731,0.2877153218752692,0.0,0.0,-0.024864268930052835,-0.00745928067901585,-0.00745928067901585,-0.00745928067901585,0.2301722575002154,0.3,1.0,follow,0,0,0,0,-1.0
1787281589.9529364,1913.5946349999813,52.87335799994253,0.5815149401663652,0.7641129032258064,123.31245199676957,141.63635850065668,-0.2617700929126731,0.2877153218752692,0.0,0.0,-0.025571297179850933,-0.012892885629266375,-0.012892885629266375,-0.012892885629266375,0.27620670900025845,0.6,1.0,follow,0,0,0,0,-1.0
1787281590.0118163,55.16436799985058,50.81406799990873,4.090740662994817,0.7641129032258064,123.31245199676957,141.63635850065668,-0.2617700929126731,0.2877153218752692,0.0,0.0,-0.026136919779689405,-0.016866095874393285,-0.016866095874393285,-0.016866095874393285,0.28541359930026705,0.6330986207999103,1.0,follow,0,0,0,0,-1.0
1787281590.055537,60.63259699999435,39.7633909999513,6.571148256122374,0.7641129032258064,123.4121833290723,141.45917804409925,-0.2578142102146704,0.2896794972711243,0.0,0.0,-0.02460733982363482,-0.019188469059165745,-0.019188469059165745,-0.019188469059165745,0.2888263176769528,0.6694781789999069,1.0,follow,0,0,0,0,-1.0
1787281590.0973842,41.95867300018108,39.53427500005091,10.02351358274996,0.7641129032258064,123.35816020915767,141.68206671304478,-0.2617700929126731,0.2877153218752692,0.0,0.0,-0.026704779289421526,-0.02144336212824248,-0.02144336212824248,-0.02144336212824248,0.2886596683067003,0.6946533828000155,1.0,follow,0,0,0,0,-1.0
1787281590.1464343,42.80222199986383,39.1639069998746,12.691465477463755,0.7641129032258064,123.3283246866819,141.652231190569,-0.2617700929126731,0.2877153218752692,0.0,0.0,-0.027198131504913306,-0.023169792941243723,-0.023169792941243723,-0.023169792941243723,0.28851801634198565,0.7203347159999338,1.0,follow,0,0,0,0,-1.0
1787281590.1905813,48.63899500014668,41.43674000010833,14.26509944788585,0.7641129032258064,123.41292265678773,141.45991737181464,-0.2578142102146704,0.2896794972711243,0.0,0.0,-0.025514470794222255,-0.023873196297137283,-0.023873196297137283,-0.023873196297137283,0.2894472010852966,0.7495181130000218,1.0,follow,0,0,0,0,-1.0
1787281590.2326736,43.737021999959325,39.688702999910674,15.98486460069648,0.7641129032258064,123.45495625334253,141.50195096836944,-0.2578142102146704,0.2896794972711243,0.0,0.0,-0.02542956571744384,-0.024340107123229246,-0.024340107123229246,-0.024340107123229246,0.28963303803395873,0.7757603261999974,1.0,follow,0,0,0,0,-1.0
1787281590.279306,41.96804799994425,38.56546299994079,17.553421876297183,0.7641129032258064,123.47295736906976,141.5199520840967,-0.2578142102146704,0.2896794972711243,0.0,0.0,-0.025478609136794887,-0.024681657727298936,-0.024681657727298936,-0.024681657727298936,0.2896702054236912,0.8009411549999639,1.0,follow,0,0,0,0,-1.0
1787281590.3221655,46.804185999917536,40.45157499990637,18.31585956752027,0.7641129032258064,123.37895307344968,141.7028595773368,-0.2617700929126731,0.2877153218752692,0.0,0.0,-0.027595922535034942,-0.025555937169619736,-0.025555937169619736,-0.025555937169619736,0.2893769728914279,0.8290236665999144,1.0,follow,0,0,0,0,-1.0
